"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US06007001900","Census Tract 19, Butte County, California","2625","320"
"1400000US06007002000","Census Tract 20, Butte County, California","4974","539"
"1400000US06007002100","Census Tract 21, Butte County, California","3603","622"
"1400000US06007002200","Census Tract 22, Butte County, California","5138","602"
"1400000US06007002300","Census Tract 23, Butte County, California","4263","641"
"1400000US06007002400","Census Tract 24, Butte County, California","4660","362"
"1400000US06007002500","Census Tract 25, Butte County, California","5946","475"
"1400000US06007002601","Census Tract 26.01, Butte County, California","2599","338"
"1400000US06007002602","Census Tract 26.02, Butte County, California","3628","407"
"1400000US06007002700","Census Tract 27, Butte County, California","5953","517"
"1400000US06007002800","Census Tract 28, Butte County, California","3883","430"
"1400000US06007002900","Census Tract 29, Butte County, California","2907","354"
"1400000US06007003001","Census Tract 30.01, Butte County, California","2553","491"
"1400000US06007003002","Census Tract 30.02, Butte County, California","3158","386"
"1400000US06007003100","Census Tract 31, Butte County, California","4573","353"
"1400000US06007003200","Census Tract 32, Butte County, California","4210","409"
"1400000US06007003300","Census Tract 33, Butte County, California","4083","337"
"1400000US06007003400","Census Tract 34, Butte County, California","3681","413"
"1400000US06007003501","Census Tract 35.01, Butte County, California","3773","388"
"1400000US06007003502","Census Tract 35.02, Butte County, California","4495","409"
"1400000US06007003600","Census Tract 36, Butte County, California","4202","335"
"1400000US06007003700","Census Tract 37, Butte County, California","4889","484"
"1400000US06009000120","Census Tract 1.20, Calaveras County, California","4694","412"
"1400000US06009000121","Census Tract 1.21, Calaveras County, California","4483","222"
"1400000US06009000122","Census Tract 1.22, Calaveras County, California","3560","463"
"1400000US06009000210","Census Tract 2.10, Calaveras County, California","11100","793"
"1400000US06009000220","Census Tract 2.20, Calaveras County, California","6795","658"
"1400000US06009000300","Census Tract 3, Calaveras County, California","7496","986"
"1400000US06009000400","Census Tract 4, Calaveras County, California","2722","411"
"1400000US06009000501","Census Tract 5.01, Calaveras County, California","2776","517"
"1400000US06009000503","Census Tract 5.03, Calaveras County, California","1431","338"
"1400000US06009000504","Census Tract 5.04, Calaveras County, California","457","147"
"1400000US06011000100","Census Tract 1, Colusa County, California","5647","403"
"1400000US06011000200","Census Tract 2, Colusa County, California","5027","356"
"1400000US06011000300","Census Tract 3, Colusa County, California","5963","192"
"1400000US06011000400","Census Tract 4, Colusa County, California","2252","301"
"1400000US06011000500","Census Tract 5, Colusa County, California","2565","247"
"1400000US06013301000","Census Tract 3010, Contra Costa County, California","5150","524"
"1400000US06013302005","Census Tract 3020.05, Contra Costa County, California","7290","561"
"1400000US06013302006","Census Tract 3020.06, Contra Costa County, California","3775","248"
"1400000US06013302007","Census Tract 3020.07, Contra Costa County, California","6652","447"
"1400000US06013302008","Census Tract 3020.08, Contra Costa County, California","8781","491"
"1400000US06013302009","Census Tract 3020.09, Contra Costa County, California","7279","719"
"1400000US06013302010","Census Tract 3020.10, Contra Costa County, California","11767","763"
"1400000US06013303102","Census Tract 3031.02, Contra Costa County, California","9625","661"
"1400000US06013303103","Census Tract 3031.03, Contra Costa County, California","12652","767"
"1400000US06013303201","Census Tract 3032.01, Contra Costa County, California","12171","844"
"1400000US06013303202","Census Tract 3032.02, Contra Costa County, California","7439","646"
"1400000US06013303203","Census Tract 3032.03, Contra Costa County, California","10070","560"
"1400000US06013303204","Census Tract 3032.04, Contra Costa County, California","4751","406"
"1400000US06013303205","Census Tract 3032.05, Contra Costa County, California","8931","497"
"1400000US06013304001","Census Tract 3040.01, Contra Costa County, California","5272","357"
"1400000US06013304002","Census Tract 3040.02, Contra Costa County, California","1463","179"
"1400000US06013304003","Census Tract 3040.03, Contra Costa County, California","3793","286"
"1400000US06013304004","Census Tract 3040.04, Contra Costa County, California","4114","310"
"1400000US06013304005","Census Tract 3040.05, Contra Costa County, California","8766","722"
"1400000US06013305000","Census Tract 3050, Contra Costa County, California","6561","630"
"1400000US06013306002","Census Tract 3060.02, Contra Costa County, California","3837","472"
"1400000US06013306003","Census Tract 3060.03, Contra Costa County, California","5193","482"
"1400000US06013306004","Census Tract 3060.04, Contra Costa County, California","3616","382"
"1400000US06013307101","Census Tract 3071.01, Contra Costa County, California","4516","414"
"1400000US06013307102","Census Tract 3071.02, Contra Costa County, California","5330","422"
"1400000US06013307201","Census Tract 3072.01, Contra Costa County, California","3803","422"
"1400000US06013307202","Census Tract 3072.02, Contra Costa County, California","4299","357"
"1400000US06013307204","Census Tract 3072.04, Contra Costa County, California","4386","334"
"1400000US06013307205","Census Tract 3072.05, Contra Costa County, California","7557","758"
"1400000US06013308001","Census Tract 3080.01, Contra Costa County, California","7653","706"
"1400000US06013308002","Census Tract 3080.02, Contra Costa County, California","4472","389"
"1400000US06013309000","Census Tract 3090, Contra Costa County, California","3546","324"
"1400000US06013310000","Census Tract 3100, Contra Costa County, California","6257","651"
"1400000US06013311000","Census Tract 3110, Contra Costa County, California","5329","467"
"1400000US06013312000","Census Tract 3120, Contra Costa County, California","2243","263"
"1400000US06013313101","Census Tract 3131.01, Contra Costa County, California","7178","548"
"1400000US06013313102","Census Tract 3131.02, Contra Costa County, California","4595","405"
"1400000US06013313103","Census Tract 3131.03, Contra Costa County, California","8866","694"
"1400000US06013313203","Census Tract 3132.03, Contra Costa County, California","3456","310"
"1400000US06013313204","Census Tract 3132.04, Contra Costa County, California","5538","399"
"1400000US06013313205","Census Tract 3132.05, Contra Costa County, California","1696","128"
"1400000US06013313206","Census Tract 3132.06, Contra Costa County, California","6377","561"
"1400000US06013314102","Census Tract 3141.02, Contra Costa County, California","6561","384"
"1400000US06013314103","Census Tract 3141.03, Contra Costa County, California","5629","545"
"1400000US06013314104","Census Tract 3141.04, Contra Costa County, California","9278","773"
"1400000US06013314200","Census Tract 3142, Contra Costa County, California","7748","685"
"1400000US06013315000","Census Tract 3150, Contra Costa County, California","3862","276"
"1400000US06013316000","Census Tract 3160, Contra Costa County, California","1055","144"
"1400000US06013317000","Census Tract 3170, Contra Costa County, California","2040","228"
"1400000US06013318000","Census Tract 3180, Contra Costa County, California","3734","251"
"1400000US06013319000","Census Tract 3190, Contra Costa County, California","8558","511"
"1400000US06013320001","Census Tract 3200.01, Contra Costa County, California","3671","346"
"1400000US06013320003","Census Tract 3200.03, Contra Costa County, California","2721","239"
"1400000US06013320004","Census Tract 3200.04, Contra Costa County, California","6587","395"
"1400000US06013321101","Census Tract 3211.01, Contra Costa County, California","6654","461"
"1400000US06013321102","Census Tract 3211.02, Contra Costa County, California","6913","371"
"1400000US06013321103","Census Tract 3211.03, Contra Costa County, California","4739","283"
"1400000US06013321200","Census Tract 3212, Contra Costa County, California","5634","440"
"1400000US06013322000","Census Tract 3220, Contra Costa County, California","6250","410"
"1400000US06013323000","Census Tract 3230, Contra Costa County, California","4476","244"
"1400000US06013324001","Census Tract 3240.01, Contra Costa County, California","5480","360"
"1400000US06013324002","Census Tract 3240.02, Contra Costa County, California","5247","381"
"1400000US06013325000","Census Tract 3250, Contra Costa County, California","6300","436"
"1400000US06013326000","Census Tract 3260, Contra Costa County, California","3810","231"
"1400000US06013327000","Census Tract 3270, Contra Costa County, California","7430","611"
"1400000US06013328000","Census Tract 3280, Contra Costa County, California","2340","230"
"1400000US06013329000","Census Tract 3290, Contra Costa County, California","6115","486"
"1400000US06013330000","Census Tract 3300, Contra Costa County, California","5592","359"
"1400000US06013331000","Census Tract 3310, Contra Costa County, California","7360","474"
"1400000US06013332000","Census Tract 3320, Contra Costa County, California","8763","426"
"1400000US06013333101","Census Tract 3331.01, Contra Costa County, California","4441","335"
"1400000US06013333102","Census Tract 3331.02, Contra Costa County, California","4274","295"
"1400000US06013333200","Census Tract 3332, Contra Costa County, California","6070","415"
"1400000US06013334001","Census Tract 3340.01, Contra Costa County, California","3914","400"
"1400000US06013334004","Census Tract 3340.04, Contra Costa County, California","7945","472"
"1400000US06013334006","Census Tract 3340.06, Contra Costa County, California","4755","257"
"1400000US06013334200","Census Tract 3342, Contra Costa County, California","7652","377"
"1400000US06013335000","Census Tract 3350, Contra Costa County, California","3483","331"
"1400000US06013336101","Census Tract 3361.01, Contra Costa County, California","5236","580"
"1400000US06013336102","Census Tract 3361.02, Contra Costa County, California","7319","749"
"1400000US06013336201","Census Tract 3362.01, Contra Costa County, California","4056","295"
"1400000US06013336202","Census Tract 3362.02, Contra Costa County, California","6222","454"
"1400000US06013337100","Census Tract 3371, Contra Costa County, California","3403","240"
"1400000US06013337200","Census Tract 3372, Contra Costa County, California","8470","592"
"1400000US06013337300","Census Tract 3373, Contra Costa County, California","6097","336"
"1400000US06013338101","Census Tract 3381.01, Contra Costa County, California","5352","458"
"1400000US06013338102","Census Tract 3381.02, Contra Costa County, California","3600","190"
"1400000US06013338201","Census Tract 3382.01, Contra Costa County, California","4144","337"
