objectid,CNN,STREET1,STREET2,DETECTION,STREET3,SUP_DIST,STREET4,SIG_NUM,TYPE,IC_MAKE,MODEL,CABINET_SI,SYSTEM_NUM,MASTER,BBS,VEH_ACTUAT,PED_SIGNAL,PED_ACTUAT,TBC,INTERCONNE,PREEMPT_PR,D_ATE2070,PROJECT_NE,PROJECT_OL,UPGRADED,YR_OF_CONT,LAST_UPGRA,NEW_SIGNAL,MOD_PROJEC,FULL_UPGRA,BEACON_FLA,FUNDING,RLCAM,STARTYEAR,CALTRANS_R,CALTRANS,PERCENT_C,SF,PERCENT_SF,PERCENT_PO,LAMP_ASSGN,LAMP_SORT,SORT_ME,APS,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
12825,23536000,03RD ST,26TH ST,VETAG,,10,,9011100,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,28,,,VIDEO,ALL,YES,GPS,FIBER,TSP,,,3RDLRP,NEW DONE,10/01,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,75,,,,POINT (-122.387633975 37.751559603),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Bayview Hunters Point,10,56,56,2,9,1
12880,21489000,ALLISON,MISSION,OPTICOM,MOUNT VERNON,11,,9167000,SIGNAL,MCCAIN,2070-TS2-1,MSF65-ATC,26,,,WIRELESS&LOOPS,ALL,YES,GPS,PROXIM,FIRE PREEMPT,,MISSION IV,CT 48,FULL AFTER NEW FUTURE,,1998,DONE,NONE,FUTURE,NONE,BAAQMD/SALES TA,,1997,,,0,,0,0,54,,,,POINT (-122.442564963 37.714660619),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Excelsior,11,80,80,9,1,7
13157,26965000,LOMBARD,PIERCE,OPTICOM,,2,,9466500,SIGNAL,ECONOLITE,2070-TS2-1,CTSF-TS2-1,13,,YES-UPSTEALTH,WIRELESS&LOOPS (NOT USED),ALL,,GPS,FIBER,"TSP,FIRE PREEMPT",,,LOMBARD/RICHARDSON,FULL DONE,06/06,0,NONE,NONE,DONE,NONE,STATE/CITY,,1947,480(b),,50,X,50,0,47,,,PENDING,POINT (-122.439336653 37.799425312),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Marina,2,17,17,4,6,13
13810,30719000,BATTERY,FILBERT,,LEVI PLAZA,3,,9185500,SIGNAL,MCCAIN,2070-TS2-1,G,ISOLATED,,,,ALL,,GPS,,,,,,NONE,,0,,,,,,,1982,,,0,,0,0,22,,,,POINT (-122.401793646 37.80231058),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Financial District/South Beach,3,77,77,6,3,8
12862,33541000,FONT,LAKE MERCED,,,7,,9355500,SIGNAL,MCCAIN,2070-TS2-1,MSF,39,,,LOOPS,ALL,YES,GPS,,,,,CT 21,MOD DONE,,0,,DONE,,,SALES TAX,,1974,,,0,,0,0,44,,,,POINT (-122.485075178 37.723999727),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Lakeshore,7,43,43,10,8,16
14044,22190000,GENEVA,HOWTH,OPTICOM,,11,,9389300,SIGNAL,MCCAIN,2070-TS2-1,MSF,ISOLATED,,,WIRELESS,ALL,YES,GPS,PROXIM,"TSP,FIRE PREEMPT",,,BALBOA PARK,NEW DONE,05/13,2013,DONE,NONE,NONE,NONE,MTC,,2013,,,0,,0,0,33,,,APS 2WIRE BALBOA PARK (8),POINT (-122.450118226 37.722082795),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Oceanview/Merced/Ingleside,11,81,81,10,1,24
13282,30766000,BEACH,HYDE,MECHANICAL,,2.3,,9202000,SIGNAL,ECONOLITE,2070-TS2-1,MSF,ISOLATED,,,,ALL,,,FIBER,CABLE CAR PREEMPTION,,,,NONE,,0,,,,,,,1976,,,0,,0,0,57,,,,POINT (-122.420559965 37.806657733),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Russian Hill,2,99,99,6,6,32
14283,22116000,HAVELOCK,SAN JOSE,,,11,,0,PENDING BEACON,,,,,,,,,,,,,,BY SRC,,BEACON PENDING,,0,NONE,NONE,NONE,PENDING,,,0,,,0,,0,0,,,,,POINT (-122.441581917 37.726758875),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Outer Mission,11,94,94,9,1,28
12955,20491000,03RD ST,LANE,VETAG,YOSEMITE,10,,9021000,SIGNAL,,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,28,,,VIDEO,ALL,YES,GPS,FIBER,TSP,,,3RDLRP,FULL DONE,10/01,2005,NONE,NONE,DONE,NONE,MUNI,,1954,,,0,,0,0,75,,,,POINT (-122.393232787 37.727733468),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Bayview Hunters Point,10,86,86,2,9,1
13872,12562101,EMBARCADERO,MIDBLOCK AT,VETAG,PIER 39,3,,9331000,SIGNAL,MCCAIN,2070-TS2-1,MSF,10,,,VETAG-LRV,ALL,,GPS,12C,"TSP,TRANSIT PREEMPT",,,F-LINE,NEW DONE,,1998,DONE,NONE,NONE,NONE,MUNI,,1996,,,0,,0,100,22,,,,POINT (-122.410012191 37.808222445),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,North Beach,3,99,99,6,3,23
13594,26342000,HAIGHT,MASONIC,OPTICOM,,5,,9422500,SIGNAL,ECONOLITE,2070-TS2-1,G,20,,,,ALL,,GPS,,"TSP,FIRE PREEMPT",,,,NONE,,0,,,,,SALES TAX,,1954,,,0,,0,0,38,,,,POINT (-122.44534499 37.770210175),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Haight Ashbury,5,25,25,7,11,3
13941,183000,03RD ST,TERRY FRANCOIS,,,6,,0,MESSAGE SIGN,,,N/A,3RD ST BRIDGE,,,,n.a.,,,,,,,3RDST_BRIDGE,MESSAGE SIGN,,1999,NONE,NONE,NONE,NONE,DPW,,1999,,,0,,0,0,n.a.,,,,POINT (-122.390048198 37.776499641),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Mission Bay,6,34,34,1,10,
13381,24186000,15TH ST,POTRERO,OPTICOM,,6.9,,9082000,SIGNAL,MCCAIN,2070-TS2-1,MSF,77,,,WIRELESS,ALL,YES,GPS,PROXIM,FIRE PREEMPT,,,POTRERO,FULL DONE,4/03,2005,NONE,NONE,DONE,NONE,SALES TAX,,1948,,,0,,0,0,67,,,APS ENAV 2WIRE POTRERO (8),POINT (-122.407685033 37.767081982),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission,9,53,53,3,9,20
13727,24774000,KEARNY,WASHINGTON,OPTICOM,,3,,9449500,SIGNAL,MCCAIN,2070-TS2-1,G,07A,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,Kearny Paving,,,0,NONE,NONE,NONE,NONE,SALES TAX,,1967,,,0,,0,0,81,,,,POINT (-122.404957208 37.795326692),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Chinatown,3,104,104,6,3,6
13537,28013000,48TH AVE,EL CAMINO DEL MAR,OPTICOM INFRARED,POINT LOBOS,1,,1580,SIGNAL,ECONOLITE,2070-TS2-1,G,ISOLATED,,,WIRELESS,SOME PHASES,YES,GPS,,TSP,,MUNI MR-1139,CT 24,FULL FUTURE,,1999,NONE,NONE,FUTURE,NONE,SALES TAX,,1951,,,0,,0,0,31,,,,POINT (-122.50943294 37.77985107),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Outer Richmond,1,6,6,8,4,29
13152,26721000,LOMBARD,OCTAVIA,OPTICOM,,2,,9466000,SIGNAL,ECONOLITE,2070-TS2-1,342,13,,YES-UPSTEALTH,,ALL,,GPS,FIBER,"TSP,FIRE PREEMPT",,,LOMBARD/RICHARDSON,FULL DONE,01/06,0,NONE,NONE,DONE,NONE,STATE/CITY,,1947,480(b),,50,X,50,0,47,,,PENDING,POINT (-122.429470884 37.800678407),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Marina,2,17,17,4,6,13
14201,19285000,NB I-280 SAN JOSE OFF RAMP,MIDBLOCK AT,,EAST OF SAN JOSE,8,,0,CALTRANS - RADAR SPEED SIGN,RU2 SYSTEMS RU2 Fast 250,,,N/A,,,,N.A.,,,,,,,,,,0,,,,,,,2014,,,0,,0,0,,,,,POINT (-122.433157653 37.732536438),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Outer Mission,8,93,93,9,5,28
13608,26486000,STANYAN,TURK,,,1,,9533500,SIGNAL,MCCAIN,2070-TS2-1,G,44,,,,PENDING,,GPS,,,,CT 36,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,,,1965,,,0,,0,0,72,,,PENDING,POINT (-122.455216942 37.777599279),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Lone Mountain/USF,1,12,12,7,4,18
12847,21893000,29TH ST,DOLORES,,,8,,9150500,SIGNAL,EAGLE,2070-TS2-1,G,ISOLATED,,,,ALL,,,,,,,CT 32,MOD DONE,,0,,DONE,,,,,1971,,,0,,0,0,19,,,,POINT (-122.424384863 37.743838216),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Noe Valley,8,84,84,9,5,22
13326,25427000,MASON,UNION,MECHANICAL,,3,,9480500,SIGNAL,ECONOLITE,2070-TS2-1,MSF,ISOLATED,,,,NONE,,,,CABLE CAR PREEMPTION,,,,NONE,,0,,,,,,,1984,,,0,,0,0,64,,,,POINT (-122.412471378 37.800032399),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Russian Hill,3,107,107,6,3,32
12821,22755000,CERRITOS,OCEAN,,WESTGATE,7,,9264300,SIGNAL,EAGLE,2070-TS2-TYPE-1,MSF,31,,,,ALL,,GPS,TWISTED PAIR,,,,OCEAN,NEW DONE,1/01,2002,,,,,SALES TAX,,2002,,,0,,0,0,59,,,,POINT (-122.466681386 37.727237766),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,West of Twin Peaks,7,63,63,10,8,41
13017,24959000,JONES,SUTTER,OPTICOM,,3,,9445500,SIGNAL,MCCAIN,2070-TS2-1,MSF,78,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,PCS 1,FULL DONE,05/14,2014,NONE,NONE,DONE,NONE,,,1961,,,0,,0,0,74,,,,POINT (-122.413541442 37.788598204),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Nob Hill,3,50,50,6,3,21
13201,26527000,LAGUNA,PINE,,,5,,9454500,SIGNAL,EAGLE,2070-TS2-1,MSF-TS2-TYPE-1????,73,,,,ALL,,GPS,,,,,PINE,FULL DONE,10/00,0,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,63,,,,POINT (-122.428712111 37.788577068),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Pacific Heights,5,102,102,4,11,30
13780,25208000,POLK,SUTTER,OPTICOM,,3,,9518500,SIGNAL,EAGLE,2070-TS2-1,MSF,78,,,,ALL,,GPS,,"TSP,FIRE PREEMPT",,,Polk Streetscape,FULL DONE,07/18,2018,NONE,NONE,DONE,NONE,SALES TAX,,1954,,,0,,0,0,64,,,APS_4WIRE_PH2 (8),POINT (-122.420116075 37.787756652),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Nob Hill,3,50,50,4,3,21
13854,24634000,05TH ST,MISSION,OPTICOM,,6,,9037500,SIGNAL,MCCAIN,2070-TS2-1,MSF,75,,2003 CANDIDATE,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,SOMA MISSION,FULL DONE,04/01,2003,NONE,NONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,52,,,,POINT (-122.406479403 37.782731636),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,South of Market,6,32,32,1,10,34
13461,24132000,18TH ST,SOUTH VAN NESS,OPTICOM,,9,,9101000,SIGNAL,MCCAIN,2070-TS2-1,MSF,64,,,,ALL,,GPS,,FIRE PREEMPT,,,SVN HSIP Phase 1,FULL DONE,,2017,NONE,NONE,DONE,NONE,FEDERAL,,1954,,,0,,0,0,71,,,,POINT (-122.417178937 37.761967529),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission,9,53,53,3,2,20
14258,14016000,TREASURE ISLAND,MIDBLOCK AT,,CLIPPER COVE,6,TRADE WINDS,0,PENDING SIGNAL,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,0,,0,0,,,,,POINT (-122.371880743 37.816747904),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Treasure Island,6,36,36,1,10,37
13654,24568000,CALIFORNIA,DAVIS,,,3,,9243500,SIGNAL,MCCAIN,2070-TS2-1,G,78,,,,ALL,,GPS,,,,,,NONE,,0,,,,,,,1958,,,0,,0,0,10,,,,POINT (-122.397608333 37.793508604),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Financial District/South Beach,3,108,108,6,3,8
13822,24094000,23RD ST,MISSION,OPTICOM,,9,,9132500,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,G,64,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,Signal Visibility Upgrades Ph 1,MID MISSION,MOD AFTER FULL PENDING,10/07,2007,NONE,PENDING,DONE,NONE,,,1953,,,0,,0,0,53,,,,POINT (-122.418593945 37.753836588),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Mission,9,53,53,3,2,20
13059,25156000,HYDE,POST,OPTICOM,,3,,9434500,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,78,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,Signal Visibility Upgrades Ph 1,TENDERLOIN,MOD AFTER FULL PENDING,1/02,0,NONE,PENDING,DONE,NONE,SALES TAX,,1957,,,0,,0,0,66,,,,POINT (-122.416638697 37.78724521),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Nob Hill,3,50,50,6,3,21
14184,23182000,18TH AVE,TARAVAL,,,7,,0,FUTURE SIGNAL,,,,,,,,FUTURE,,,,,,TARAVAL PH 2,,NEW FUTURE,,0,FUTURE,NONE,NONE,NONE,,,0,,,0,,0,0,87,,,,POINT (-122.47462383 37.743096615),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,West of Twin Peaks,7,44,44,10,8,41
12873,33722000,PLYMOUTH,SAGAMORE,,SAN JOSE,11,SICKLES,9517000,SIGNAL,ECONOLITE,2070-TS2-1,MSF-XXXX,51,MASTER,,,ALL,,GPS,,,,Signal Visibility Upgrades Ph 2,CT 33; CT 31,MOD AFTER FULL FUTURE,2001,0,NONE,FUTURE,DONE,,SALES TAX,,1979,280,,50,X,50,0,70,,click,APS iNS 3WIRE CALTRANS APS (12),POINT (-122.455592237 37.711476666),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Oceanview/Merced/Ingleside,11,81,81,10,1,24
13754,26553000,FRANKLIN,VALLEJO,,,2,,9368000,SIGNAL,MCCAIN,2070-TS2-1,MSF,49B,,,,ALL,,GPS,FIBER,,,,Franklin Upgrade,FULL DONE,06/16,2016,NONE,NONE,DONE,NONE,SALES TAX,,1964,,,0,,0,0,29,,,,POINT (-122.425249874 37.796481303),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Marina,2,102,102,4,6,13
13333,33027000,13TH ST,DUBOCE,OPTICOM,MISSION,6.9,OTIS,9072500,SIGNAL,ECONOLITE,2070-TS2-1,MSF,21,,YES-UPSTEALTH,,ALL,,GPS,"FIBER,PROXIM",FIRE PREEMPT,,,,MOD DONE,,0,NONE,DONE,NONE,NONE,,,1955,101(a),X,50,X,50,0,53,,,,POINT (-122.420008321 37.770111449),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission,6,32,32,3,10,20
13289,25479000,BEACH,POWELL,VETAG,,3,,9203500,SIGNAL,ECONOLITE,2070-TS2-1,MSF,10,,,,ALL,,GPS,,TRANSIT PREEMPT,,Signal Visibility Upgrades Ph 1,F-LINE,MOD AFTER NEW PENDING,,1998,DONE,PENDING,NONE,NONE,MUNI,,1998,,,0,,0,0,57,,,,POINT (-122.412329557 37.807690494),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,North Beach,3,99,99,6,3,23
13248,25973000,FILLMORE,TURK,OPTICOM,,5,,9352000,SIGNAL,MCCAIN,2070-TS2-1,MSF,71,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,Western Addition Phase 2,PCS 1; Fillmore/Haight Installed Conduit,MOD AFTER FULL FUTURE,07/14,2014,NONE,FUTURE,DONE,NONE,,,1955,,,0,,0,0,77,,,FUTURE,POINT (-122.43214039 37.78049626),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Western Addition,5,97,97,4,11,39
14113,54239000,GIRARD,GORGAS,,US 101 OFF RAMP,2,,0,CALTRANS (BY CONTRACTOR CONSORTIUM GLC),,,,CALTRANS,,,,ALL,YES,,,,,,DOYLE DRIVE,CALTRANS,,0,,,,,,,2015,101,X,100,,0,0,not ours,,,APS CAMPBELL,POINT (-122.4522212 37.802761292),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Presidio,2,3,3,,6,27
14181,23650000,18TH ST,MINNESOTA,,,10,,0,SIGNAL,MCCAIN,2070-TS2-1,MSF,ISOLATED,,,WIRELESS,ALL,YES,GPS,,,,,,NEW DONE,,0,DONE,NONE,NONE,NONE,PRIVATE,,2020,,,0,,0,0,85,,,APS iNAV 2WIRE WF PCS (8),POINT (-122.390698494 37.762925747),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Potrero Hill,10,55,55,2,9,26
13312,25332000,COLUMBUS,TRACY,OPTICOM,VALLEJO,3,,9289800,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,07,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,COLUMBUS,FULL DONE,1/03,0,NONE,NONE,DONE,NONE,SALES TAX,,1976,,,0,,0,0,18,,,,POINT (-122.407869496 37.798696861),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Chinatown,3,106,106,6,3,6
13592,26031000,DIVISADERO,OAK,,,5,,9301500,SIGNAL,ECONOLITE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,16,,,,ALL,,GPS,FIBER,,,,FELL/OAK,FULL DONE,07/00,0,NONE,NONE,DONE,NONE,SALES TAX,FUTURE,1955,,,0,,0,0,58,,,,POINT (-122.43742294 37.773133493),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Hayes Valley,5,24,24,4,11,9
12871,33512000,LAKE MERCED,WINSTON,,,4.7,,9457500,SIGNAL,ECONOLITE,2070-TS2-1,MSF-TS2-1?????,39,,,LOOPS,ALL,YES,GPS,,,,,CT 28/29,FULL DONE,1/02,0,NONE,NONE,DONE,NONE,SALES TAX,,1974,,,0,,0,0,44,,,APS ENAV 2WIRE PCS3 (5),POINT (-122.483864396 37.727019523),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Lakeshore,7,43,43,10,8,16
13849,24571000,DRUMM,WASHINGTON,,,3,,9309000,SIGNAL,MCCAIN,2070-TS2-1,G,78,,,,ALL,,GPS,,,,,SURFACE?,FULL DONE,10/99,0,NONE,NONE,DONE,NONE,FEDS,,1991,,,0,,0,0,81,,,,POINT (-122.39695784 37.79634686),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Financial District/South Beach,3,77,77,6,3,8
14160,33338000,BRAZIL,MANSELL,,,10.11,,9209300,BEACON - RRFB,JSF,,,BEACON,,,,n.a.,YES,,,,,,Mansell Streetscape,BEACON DONE,,0,NONE,NONE,NONE,DONE,,,2017,,,0,,0,0,,,,,POINT (-122.422472988 37.717887379),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,McLaren Park,10,73,73,9,2,19
13194,25225000,CALIFORNIA,VAN NESS,OPTICOM,,2.3,,9257500,SIGNAL,MCCAIN,2070-TS2-1,352i-ATC,49E,,2003 CANDIDATE,,ALL,,GPS,,"TSP,FIRE PREEMPT",,VAN NESS BRT,,FULL DONE,04/21,2021,NONE,NONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,80,,,APS iNS 2WIRE VAN NESS (8),POINT (-122.422328955 37.790369659),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Nob Hill,3,102,102,4,6,21
14003,10549000,GOODLETT,MIDBLOCK AT,,GROVE,5,MCALLISTER,9401700,SIGNAL,MCCAIN,2070-TS2-1,G,78,,,,ALL,,GPS,,,,,,NEW DONE,2015,0,DONE,NONE,NONE,NONE,,,2015,,,0,,0,0,64,,,APS ENAV 4WIRE CITY HALL (2),POINT (-122.418405884 37.779342996),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Tenderloin,5,21,21,4,10,36
13817,25103000,JACKSON,MASON,MECHANICAL,,3,,9438500,SIGNAL,MCCAIN,2070-TS2-1,MSF,ISOLATED,,,,ALL,,GPS,PROXIM,CABLE CAR PREEMPTION,,,,NONE,,0,,,,,,,1984,,,0,,0,0,42,,,,POINT (-122.411541532 37.795408527),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Chinatown,3,16,16,6,3,6
13398,24083000,21ST ST,SOUTH VAN NESS,OPTICOM,,9,,9124500,SIGNAL,MCCAIN,2070-TS2-1,G,64,,,,ALL,,GPS,,FIRE PREEMPT,,,Walk First PCS; PCS2010 BATCH 3,MOD AFTER FULL DONE,04/14,2014,NONE,DONE,DONE,NONE,,,1967,,,0,,0,0,71,,,,POINT (-122.416719594 37.757166643),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Mission,9,53,53,3,2,20
12855,33209000,BAYSHORE,HESTER,VETAG,,10,,9197500,SIGNAL,,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,28,,,VIDEO (GRIDSMART),ALL,YES,GPS,FIBER,"TSP,ACTUATED TRANSIT PHASE",,,3RDLRP,FULL DONE,10/01,2004,NONE,NONE,DONE,NONE,MUNI,,1995,101(a),,33,X,67,0,04,,,,POINT (-122.398981898 37.715329512),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Bayview Hunters Point,10,89,89,9,9,1
13088,24324000,LEAVENWORTH,MCALLISTER,,,5,,9462500,SIGNAL,EAGLE,2070-TS2-1,MSF,01D,,,,ALL,,GPS,PROXIM,,,,,NONE,,0,,,,,,,1969,,,0,,0,0,51,,,APS_4WIRE_PH2 (6),POINT (-122.413676361 37.780926855),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Tenderloin,5,20,20,5,10,36
13881,9751000,OAK,MIDBLOCK AT,FH BUTTON,FRANKLIN,5,GOUGH,9499500,SIGNAL,ECONOLITE,2070-TS2-1,MSF,16B,,,,ALL,YES,GPS,,FIRE PREEMPT,,,PRIVATE,NEW DONE,,1997,,,,,PRIVATE,,1997,,,100,,0,0,58,,,,POINT (-122.421769676 37.7751268),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Hayes Valley,5,21,21,4,11,9
14106,21485000,MISSION,NIAGARA,OPTICOM,POPE,11,ROLPH,9487700,SIGNAL,MCCAIN,2070-TS2-1,MSF,30,,,WIRELESS,ALL,YES,GPS,PROXIM,"TSP,FIRE PREEMPT",,,WALK FIRST NEW SIGNALS,NEW DONE,,2018,DONE,NONE,NONE,NONE,SFMTA PROP-A,,2018,,,0,,0,0,54,,,APS 2WIRE WF NEW (12),POINT (-122.441691159 37.715572699),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Excelsior,11,,,9,1,7
13927,701000,16TH ST,MIDBLOCK AT,,07TH ST,6.1,MISSOURI,0,BEACON,,,N/A,BALLPARK,,,,n.a.,,,,,,,BALLPARK-BEACON & FLASHER,B&F,,2000,NONE,NONE,NONE,DONE,BALLPARK,,2000,,,0,,0,0,85,,,,POINT (-122.395638285 37.766497922),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Mission Bay,10,54,54,1,9,4
14117,24291000,07TH ST,MINNA,,,6,,0,SIGNAL,MCCAIN,2070-TS2-1,MSF65-ATC,75,,,WIRELESS,ALL,YES,GPS,,,,,CT 64,NEW DONE,02/20,2020,DONE,NONE,NONE,NONE,SFMTA PROP-A/SALES TAX/SOMA STABILIZATION,,2020,,,0,,0,0,52,,,APS iNAV 2WIRE CT 64 (6),POINT (-122.410401492 37.778785373),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,South of Market,6,32,32,1,10,34
13126,24262000,07TH ST,FOLSOM,OPTICOM,,6,,9048500,SIGNAL,MCCAIN,2070-TS2-1,MSF,75,,YES-UPSTEALTH,,ALL,,GPS,"FIBER,PROXIM","TSP,FIRE PREEMPT",,,FOLSOM,FULL DONE,,1999,NONE,NONE,DONE,NONE,FEDS,,1956,,,0,,0,0,27,,,,POINT (-122.40784206 37.776746109),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,South of Market,6,32,32,1,10,34
12808,24798000,BROADWAY,DAVIS,,,3,,9210300,SIGNAL,MCCAIN,2070-TS2-1,G,09,,,,ALL,,GPS,,,,,SURFACE?,NEW DONE,10/99,2001,,,,,FEDS,,2001,,,0,,0,50,06,,,,POINT (-122.398695702 37.798880967),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Financial District/South Beach,3,77,77,6,3,8
13473,25827000,DIAMOND,MARKET,,,8,,9295500,SIGNAL,MCCAIN,2070-TS2-1,MSF,21,,,,ALL,,GPS,,,,,,NONE,,0,,,,,,,1949,,,0,,0,0,49,,,,POINT (-122.437298719 37.761895475),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Castro/Upper Market,8,38,38,3,5,5
12870,23070000,EUCALYPTUS,JUNIPERO SERRA,,OCEAN,7,,9332500,SIGNAL,EAGLE,2070-TS2-TYPE-1,2070-MSF-TS2-TYPE-1,53,MASTER,YES-UPSTEALTH,,ALL,,GPS,FIBER,,,Signal Visibility Upgrades Ph 2,OCEAN,MOD AFTER FULL FUTURE,1/01,0,NONE,FUTURE,DONE,NONE,SALES TAX,,1951,,,0,,0,0,43,,,,POINT (-122.471797436 37.731032355),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,West of Twin Peaks,7,62,62,10,8,41
14069,27538000,22ND AVE,GEARY,OPTICOM,,1,,9125700,SIGNAL,MCCAIN,2070-TS2-1,MSF,15A,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,Geary BRT Phase 2 (unfunded),CT 62,NEW DONE,,2016,DONE,NONE,NONE,NONE,SALES TAX,,2016,,,0,,0,0,31,,,APS ENAV 4WIRE CT62 (8),POINT (-122.481515722 37.780225819),04/26/2023 03:25:40 PM,04/26/2023 03:25:40 PM,Outer Richmond,1,8,8,8,4,29
12854,23384000,SUNSET,TARAVAL,VETAG,,4,,9536500,SIGNAL,MCCAIN,2070-TS2-1,MSF,37,,,,ALL,,GPS,,TSP,,,CT 31,MOD DONE,,0,,DONE,,,,,1965,,,0,,0,0,73,,,,POINT (-122.494443285 37.742225027),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Sunset/Parkside,4,40,40,10,7,35
13074,24945000,JONES,O'FARRELL,OPTICOM,,5,,9444000,SIGNAL,MCCAIN,2070-TS2-1,MSF,78,,,,ALL,,GPS,PROXIM,"TSP,FIRE PREEMPT",,,CT 31,MOD DONE,,0,,DONE,,,,,1957,,,0,,0,0,60,,,,POINT (-122.412969667 37.785789584),04/26/2023 03:24:48 PM,04/26/2023 03:24:48 PM,Tenderloin,5,20,20,5,10,36
