GEOID,NAME,ttl_jobs,ttl_population
6069000600,"Census Tract 6, San Benito County, California",NA,9187
6069000701,"Census Tract 7.01, San Benito County, California",NA,4851
6069000702,"Census Tract 7.02, San Benito County, California",NA,5416
6069000801,"Census Tract 8.01, San Benito County, California",NA,2937
6069000802,"Census Tract 8.02, San Benito County, California",NA,3049
6071000103,"Census Tract 1.03, San Bernardino County, California",NA,4438
6071000104,"Census Tract 1.04, San Bernardino County, California",NA,6928
6071000105,"Census Tract 1.05, San Bernardino County, California",NA,6392
6071000107,"Census Tract 1.07, San Bernardino County, California",NA,3062
6071000108,"Census Tract 1.08, San Bernardino County, California",NA,5923
6071000109,"Census Tract 1.09, San Bernardino County, California",NA,6953
6071000111,"Census Tract 1.11, San Bernardino County, California",NA,2721
6071000113,"Census Tract 1.13, San Bernardino County, California",NA,12332
6071000115,"Census Tract 1.15, San Bernardino County, California",NA,8187
6071000116,"Census Tract 1.16, San Bernardino County, California",NA,12989
6071000117,"Census Tract 1.17, San Bernardino County, California",NA,6956
6071000118,"Census Tract 1.18, San Bernardino County, California",NA,4697
6071000201,"Census Tract 2.01, San Bernardino County, California",NA,5240
6071000203,"Census Tract 2.03, San Bernardino County, California",NA,4349
6071000205,"Census Tract 2.05, San Bernardino County, California",NA,5449
6071000207,"Census Tract 2.07, San Bernardino County, California",NA,4456
6071000208,"Census Tract 2.08, San Bernardino County, California",NA,4808
6071000301,"Census Tract 3.01, San Bernardino County, California",NA,9434
6071000303,"Census Tract 3.03, San Bernardino County, California",NA,7837
6071000304,"Census Tract 3.04, San Bernardino County, California",NA,6223
6071000401,"Census Tract 4.01, San Bernardino County, California",NA,6350
6071000403,"Census Tract 4.03, San Bernardino County, California",NA,4261
6071000404,"Census Tract 4.04, San Bernardino County, California",NA,4048
6071000501,"Census Tract 5.01, San Bernardino County, California",NA,6286
6071000503,"Census Tract 5.03, San Bernardino County, California",NA,4698
6071000504,"Census Tract 5.04, San Bernardino County, California",NA,4530
6071000603,"Census Tract 6.03, San Bernardino County, California",NA,5508
6071000604,"Census Tract 6.04, San Bernardino County, California",NA,5436
6071000605,"Census Tract 6.05, San Bernardino County, California",NA,5087
6071000606,"Census Tract 6.06, San Bernardino County, California",NA,4119
6071000804,"Census Tract 8.04, San Bernardino County, California",NA,3191
6071000808,"Census Tract 8.08, San Bernardino County, California",NA,6084
6071000812,"Census Tract 8.12, San Bernardino County, California",NA,3812
6071000813,"Census Tract 8.13, San Bernardino County, California",NA,3254
6071000814,"Census Tract 8.14, San Bernardino County, California",NA,3940
6071000815,"Census Tract 8.15, San Bernardino County, California",NA,3491
6071000816,"Census Tract 8.16, San Bernardino County, California",NA,4205
6071000817,"Census Tract 8.17, San Bernardino County, California",NA,3897
6071000818,"Census Tract 8.18, San Bernardino County, California",NA,5228
6071000819,"Census Tract 8.19, San Bernardino County, California",NA,5013
6071000820,"Census Tract 8.20, San Bernardino County, California",NA,3874
6071000821,"Census Tract 8.21, San Bernardino County, California",NA,4017
6071000823,"Census Tract 8.23, San Bernardino County, California",NA,6604
6071000824,"Census Tract 8.24, San Bernardino County, California",NA,5645
6071000825,"Census Tract 8.25, San Bernardino County, California",NA,4129
6071000826,"Census Tract 8.26, San Bernardino County, California",NA,4158
6071000901,"Census Tract 9.01, San Bernardino County, California",NA,5051
6071000903,"Census Tract 9.03, San Bernardino County, California",NA,4344
6071000904,"Census Tract 9.04, San Bernardino County, California",NA,3662
6071001001,"Census Tract 10.01, San Bernardino County, California",NA,5557
6071001002,"Census Tract 10.02, San Bernardino County, California",NA,5929
6071001101,"Census Tract 11.01, San Bernardino County, California",NA,4173
6071001103,"Census Tract 11.03, San Bernardino County, California",NA,4426
6071001104,"Census Tract 11.04, San Bernardino County, California",NA,6140
6071001200,"Census Tract 12, San Bernardino County, California",NA,4905
6071001305,"Census Tract 13.05, San Bernardino County, California",NA,5788
6071001307,"Census Tract 13.07, San Bernardino County, California",NA,4212
6071001308,"Census Tract 13.08, San Bernardino County, California",NA,4643
6071001309,"Census Tract 13.09, San Bernardino County, California",NA,4658
6071001310,"Census Tract 13.10, San Bernardino County, California",NA,6193
6071001311,"Census Tract 13.11, San Bernardino County, California",NA,3350
6071001312,"Census Tract 13.12, San Bernardino County, California",NA,5127
6071001400,"Census Tract 14, San Bernardino County, California",NA,2863
6071001501,"Census Tract 15.01, San Bernardino County, California",NA,4218
6071001503,"Census Tract 15.03, San Bernardino County, California",NA,4126
6071001504,"Census Tract 15.04, San Bernardino County, California",NA,6006
6071001600,"Census Tract 16, San Bernardino County, California",NA,5363
6071001702,"Census Tract 17.02, San Bernardino County, California",NA,5300
6071001703,"Census Tract 17.03, San Bernardino County, California",NA,5680
6071001704,"Census Tract 17.04, San Bernardino County, California",NA,5273
6071001706,"Census Tract 17.06, San Bernardino County, California",NA,6283
6071001707,"Census Tract 17.07, San Bernardino County, California",NA,6525
6071001803,"Census Tract 18.03, San Bernardino County, California",NA,3263
6071001804,"Census Tract 18.04, San Bernardino County, California",NA,5250
6071001806,"Census Tract 18.06, San Bernardino County, California",NA,4797
6071001808,"Census Tract 18.08, San Bernardino County, California",NA,4644
6071001809,"Census Tract 18.09, San Bernardino County, California",NA,4975
6071001810,"Census Tract 18.10, San Bernardino County, California",NA,5273
6071001812,"Census Tract 18.12, San Bernardino County, California",NA,3477
6071001813,"Census Tract 18.13, San Bernardino County, California",NA,4855
6071001901,"Census Tract 19.01, San Bernardino County, California",NA,4664
6071001903,"Census Tract 19.03, San Bernardino County, California",NA,13753
6071001905,"Census Tract 19.05, San Bernardino County, California",NA,6981
6071001906,"Census Tract 19.06, San Bernardino County, California",NA,10032
6071002010,"Census Tract 20.10, San Bernardino County, California",NA,10458
6071002011,"Census Tract 20.11, San Bernardino County, California",NA,4233
6071002013,"Census Tract 20.13, San Bernardino County, California",NA,4084
6071002014,"Census Tract 20.14, San Bernardino County, California",NA,4801
6071002015,"Census Tract 20.15, San Bernardino County, California",NA,4533
6071002016,"Census Tract 20.16, San Bernardino County, California",NA,3660
6071002017,"Census Tract 20.17, San Bernardino County, California",NA,5599
6071002018,"Census Tract 20.18, San Bernardino County, California",NA,4607
6071002019,"Census Tract 20.19, San Bernardino County, California",NA,5579
6071002021,"Census Tract 20.21, San Bernardino County, California",NA,5402
6071002022,"Census Tract 20.22, San Bernardino County, California",NA,13434
6071002023,"Census Tract 20.23, San Bernardino County, California",NA,5846
6071002025,"Census Tract 20.25, San Bernardino County, California",NA,5211
6071002027,"Census Tract 20.27, San Bernardino County, California",NA,5415
6071002028,"Census Tract 20.28, San Bernardino County, California",NA,5229
6071002029,"Census Tract 20.29, San Bernardino County, California",NA,5886
6071002031,"Census Tract 20.31, San Bernardino County, California",NA,6262
6071002033,"Census Tract 20.33, San Bernardino County, California",NA,7734
6071002034,"Census Tract 20.34, San Bernardino County, California",NA,15502
6071002035,"Census Tract 20.35, San Bernardino County, California",NA,7445
6071002036,"Census Tract 20.36, San Bernardino County, California",NA,14218
6071002037,"Census Tract 20.37, San Bernardino County, California",NA,7949
6071002038,"Census Tract 20.38, San Bernardino County, California",NA,6890
6071002101,"Census Tract 21.01, San Bernardino County, California",NA,4960
6071002103,"Census Tract 21.03, San Bernardino County, California",NA,5334
6071002105,"Census Tract 21.05, San Bernardino County, California",NA,5920
6071002107,"Census Tract 21.07, San Bernardino County, California",NA,5577
6071002109,"Census Tract 21.09, San Bernardino County, California",NA,6121
6071002110,"Census Tract 21.10, San Bernardino County, California",NA,7460
6071002204,"Census Tract 22.04, San Bernardino County, California",NA,6624
6071002206,"Census Tract 22.06, San Bernardino County, California",NA,7293
6071002207,"Census Tract 22.07, San Bernardino County, California",NA,5553
6071002301,"Census Tract 23.01, San Bernardino County, California",NA,11473
6071002304,"Census Tract 23.04, San Bernardino County, California",NA,21798
6071002305,"Census Tract 23.05, San Bernardino County, California",NA,10909
6071002306,"Census Tract 23.06, San Bernardino County, California",NA,4079
6071002307,"Census Tract 23.07, San Bernardino County, California",NA,5149
6071002401,"Census Tract 24.01, San Bernardino County, California",NA,8682
6071002402,"Census Tract 24.02, San Bernardino County, California",NA,8364
6071002501,"Census Tract 25.01, San Bernardino County, California",NA,6840
6071002502,"Census Tract 25.02, San Bernardino County, California",NA,8979
6071002601,"Census Tract 26.01, San Bernardino County, California",NA,9594
6071002602,"Census Tract 26.02, San Bernardino County, California",NA,7566
6071002604,"Census Tract 26.04, San Bernardino County, California",NA,5592
6071002606,"Census Tract 26.06, San Bernardino County, California",NA,7857
6071002607,"Census Tract 26.07, San Bernardino County, California",NA,8987
6071002703,"Census Tract 27.03, San Bernardino County, California",NA,5670
6071002704,"Census Tract 27.04, San Bernardino County, California",NA,11527
6071002705,"Census Tract 27.05, San Bernardino County, California",NA,5273
6071002706,"Census Tract 27.06, San Bernardino County, California",NA,14133
6071002801,"Census Tract 28.01, San Bernardino County, California",NA,5781
6071002803,"Census Tract 28.03, San Bernardino County, California",NA,4226
6071002804,"Census Tract 28.04, San Bernardino County, California",NA,5747
6071002901,"Census Tract 29.01, San Bernardino County, California",NA,4691
6071002902,"Census Tract 29.02, San Bernardino County, California",NA,6182
6071003000,"Census Tract 30, San Bernardino County, California",NA,3254
6071003101,"Census Tract 31.01, San Bernardino County, California",NA,5287
6071003102,"Census Tract 31.02, San Bernardino County, California",NA,5919
6071003200,"Census Tract 32, San Bernardino County, California",NA,8222
6071003301,"Census Tract 33.01, San Bernardino County, California",NA,5306
6071003302,"Census Tract 33.02, San Bernardino County, California",NA,6450
6071003401,"Census Tract 34.01, San Bernardino County, California",NA,7654
6071003403,"Census Tract 34.03, San Bernardino County, California",NA,3975
6071003404,"Census Tract 34.04, San Bernardino County, California",NA,5165
6071003405,"Census Tract 34.05, San Bernardino County, California",NA,5833
6071003503,"Census Tract 35.03, San Bernardino County, California",NA,5777
6071003505,"Census Tract 35.05, San Bernardino County, California",NA,7473
6071003506,"Census Tract 35.06, San Bernardino County, California",NA,5535
6071003507,"Census Tract 35.07, San Bernardino County, California",NA,4367
6071003509,"Census Tract 35.09, San Bernardino County, California",NA,4343
6071003510,"Census Tract 35.10, San Bernardino County, California",NA,5368
