"dt_pacific","hour_pacific","Max","Average"
2024-06-09,00:21:20,461739,18204.5476190476
2024-06-09,00:21:40,461759,17379.125
2024-06-09,00:22:00,461779,16624.3043478261
2024-06-09,00:22:20,461799,18653.9390243902
2024-06-09,00:22:40,461819,16452.1290322581
2024-06-09,00:23:00,461839,17990.5294117647
2024-06-09,00:23:20,461859,16104.9157894737
2024-06-09,00:23:40,461879,18004.5176470588
2024-06-09,00:24:00,461899,17799.6744186046
2024-06-09,00:24:20,461919,15316.35
2024-06-09,00:24:40,461939,16466.0537634409
2024-06-09,00:25:00,461959,16112.4315789474
2024-06-09,00:25:20,461979,16827.9230769231
2024-06-09,00:25:40,461999,18673.6097560976
2024-06-09,00:26:00,462019,17410.125
2024-06-09,00:26:20,462039,17815.6162790698
2024-06-09,00:26:40,462059,17211.1797752809
2024-06-09,00:27:00,462079,16654.7826086957
2024-06-09,00:27:20,462099,17030.8444444444
2024-06-09,00:27:40,462119,17409.5227272727
2024-06-09,00:28:00,462139,16842.3846153846
2024-06-09,00:28:20,462159,17221.202247191
2024-06-09,00:28:40,462179,17621.1149425287
2024-06-09,00:29:00,462199,15971.7916666667
2024-06-09,00:29:20,462219,17041.8111111111
2024-06-09,00:29:40,462239,18698.8292682927
2024-06-09,00:30:00,462259,18039.0705882353
2024-06-09,00:30:20,462279,16494.623655914
2024-06-09,00:30:40,462299,20725.472972973
2024-06-09,00:31:00,462319,17837.5697674419
2024-06-09,00:31:20,462339,17052.4111111111
2024-06-09,00:31:40,462359,17450.5340909091
2024-06-09,00:32:00,462379,16692.6413043478
2024-06-09,00:32:20,462399,16520.7311827957
2024-06-09,00:32:40,462419,16697.25
2024-06-09,00:33:00,462439,19197.4625
2024-06-09,00:33:20,462459,19441.582278481
2024-06-09,00:33:40,462479,18957.5555555556
2024-06-09,00:34:00,462499,18966.6419753086
2024-06-09,00:34:20,462519,18975.2592592593
2024-06-09,00:34:40,462539,18074.6823529412
2024-06-09,00:35:00,462559,17663.908045977
2024-06-09,00:35:20,462579,18524.1084337349
2024-06-09,00:35:40,462599,19216.2375
2024-06-09,00:36:00,462619,17087.4444444444
2024-06-09,00:36:20,462639,18528.4457831325
2024-06-09,00:36:40,462659,19221.0375
2024-06-09,00:37:00,462679,18306.5357142857
2024-06-09,00:37:20,462699,18533.4337349398
2024-06-09,00:37:40,462719,20238.4210526316
2024-06-09,00:38:00,462739,19731.1923076923
2024-06-09,00:38:20,462759,18775.7317073171
2024-06-09,00:38:40,462779,18327.9285714286
2024-06-09,00:39:00,462799,18769.9268292683
2024-06-09,00:39:20,462819,19235.925
2024-06-09,00:39:40,462839,19730.641025641
2024-06-09,00:40:00,462859,18330.2619047619
2024-06-09,00:40:20,462879,18558.1325301205
2024-06-09,00:40:40,462899,20266.5789473684
2024-06-09,00:41:00,462919,18789.2195121951
2024-06-09,00:41:20,462939,19509.7594936709
2024-06-09,00:41:40,462959,18573.2771084337
2024-06-09,00:42:00,462979,19766.5641025641
2024-06-09,00:42:20,462999,19042.7160493827
2024-06-09,00:42:40,463019,20829.7432432432
2024-06-09,00:43:00,463039,19510.4683544304
2024-06-09,00:43:20,463059,21119.602739726
2024-06-09,00:43:40,463079,24470.0476190476
2024-06-09,00:44:00,463099,19776.8333333333
2024-06-09,00:44:20,463119,21729.3802816901
2024-06-09,00:44:40,463139,22694.3970588235
2024-06-09,00:45:00,463159,20860.7567567568
2024-06-09,00:45:20,463179,20864.8783783784
2024-06-09,00:45:40,463199,23032.1492537313
2024-06-09,00:46:00,463219,20318.8815789474
2024-06-09,00:46:20,463239,19313.8375
2024-06-09,00:46:40,463259,20594.5466666667
2024-06-09,00:47:00,463279,20320.5263157895
2024-06-09,00:47:20,463299,20589.88
2024-06-09,00:47:40,463319,20054.012987013
2024-06-09,00:48:00,463339,20869.9594594595
2024-06-09,00:48:20,463359,20061.0779220779
2024-06-09,00:48:40,463379,20325.9342105263
2024-06-09,00:49:00,463399,20879.2432432432
2024-06-09,00:49:20,463419,20882.4189189189
2024-06-09,00:49:40,463439,20337.4868421053
2024-06-09,00:50:00,463459,21181.397260274
2024-06-09,00:50:20,463479,20903.1351351351
2024-06-09,00:50:40,463499,21195.3835616438
2024-06-09,00:51:00,463519,20911.4189189189
2024-06-09,00:51:20,463539,20916.8783783784
2024-06-09,00:51:40,463559,20365.8947368421
2024-06-09,00:52:00,463579,21487.5833333333
2024-06-09,00:52:20,463599,21799.338028169
2024-06-09,00:52:40,463619,22112.1142857143
2024-06-09,00:53:00,463639,22511.9523809524
2024-06-09,00:53:20,463659,22433.6666666667
2024-06-09,00:53:40,463679,22430.8260869565
2024-06-09,00:54:00,463699,22116.8
2024-06-09,00:54:20,463719,22442.0289855072
2024-06-09,00:54:40,463739,22128.5857142857
2024-06-09,00:55:00,463759,21518.2638888889
2024-06-09,00:55:20,463779,22458.9565217391
2024-06-09,00:55:40,463799,22134.6
2024-06-09,00:56:00,463819,23475.7878787879
2024-06-09,00:56:20,463839,21524.9305555556
2024-06-09,00:56:40,463859,25931.1186440678
2024-06-09,00:57:00,463879,22789
2024-06-09,00:57:20,463899,21529.7916666667
2024-06-09,00:57:40,463919,21244.1369863014
2024-06-09,00:58:00,463939,25842.4166666667
2024-06-09,00:58:20,463959,23864.7230769231
2024-06-09,00:58:40,463979,22478.884057971
2024-06-09,00:59:00,463999,24235.765625
2024-06-09,00:59:20,464019,24249.984375
2024-06-09,00:59:40,464039,24625.6984126984
2024-06-09,01:00:00,464059,25027.3709677419
2024-06-09,01:00:20,464079,22827.25
2024-06-09,01:00:40,464099,24254.453125
2024-06-09,01:01:00,464119,23176.6865671642
2024-06-09,01:01:20,464139,22514.4782608696
2024-06-09,01:01:40,464159,25459.6885245902
2024-06-09,01:02:00,464179,24649.6507936508
2024-06-09,01:02:20,464199,24651.8095238095
2024-06-09,01:02:40,464219,22519.5942028985
2024-06-09,01:03:00,464239,21577.2222222222
2024-06-09,01:03:20,464259,25468.0163934426
2024-06-09,01:03:40,464279,25067.9032258065
2024-06-09,01:04:00,464299,25917.6166666667
2024-06-09,01:04:20,464319,24306.421875
2024-06-09,01:04:40,464339,23927.8769230769
2024-06-09,01:05:00,464359,23934.7076923077
2024-06-09,01:05:20,464379,23221.6268656716
2024-06-09,01:05:40,464399,23208.0895522388
2024-06-09,01:06:00,464419,23924.6
2024-06-09,01:06:20,464439,23567.6212121212
2024-06-09,01:06:40,464459,23923.7538461538
2024-06-09,01:07:00,464479,23571.3333333333
2024-06-09,01:07:20,464499,24702.9523809524
2024-06-09,01:07:40,464519,24700.9523809524
2024-06-09,01:08:00,464539,23235.4626865672
2024-06-09,01:08:20,464559,23955.5538461538
2024-06-09,01:08:40,464579,25116.7096774193
2024-06-09,01:09:00,464599,27797.5892857143
2024-06-09,01:09:20,464619,25116.0161290322
2024-06-09,01:09:40,464639,26385.7118644068
2024-06-09,01:10:00,464659,25522.8524590164
2024-06-09,01:10:20,464679,24332.65625
2024-06-09,01:10:40,464699,25961.3333333333
2024-06-09,01:11:00,464719,26861.7068965517
2024-06-09,01:11:20,464739,28330.7636363636
2024-06-09,01:11:40,464759,27825.5357142857
2024-06-09,01:12:00,464779,25974.85
2024-06-09,01:12:20,464799,27837.9821428571
2024-06-09,01:12:40,464819,28343.2363636364
2024-06-09,01:13:00,464839,27847.8571428571
2024-06-09,01:13:20,464859,26900.3103448276
2024-06-09,01:13:40,464879,25994.1333333333
2024-06-09,01:14:00,464899,30002.7115384615
2024-06-09,01:14:20,464919,25589.5409836065
2024-06-09,01:14:40,464939,26456.0677966102
2024-06-09,01:15:00,464959,26912.3793103448
2024-06-09,01:15:20,464979,25179.1612903226
2024-06-09,01:15:40,464999,28378.2181818182
2024-06-09,01:16:00,465019,26027.6166666667
2024-06-09,01:16:20,465039,24794.6507936508
2024-06-09,01:16:40,465059,30033.1346153846
2024-06-09,01:17:00,465079,27891.9107142857
2024-06-09,01:17:20,465099,27406.7894736842
2024-06-09,01:17:40,465119,28923.0555555556
2024-06-09,01:18:00,465139,27897.5178571429
2024-06-09,01:18:20,465159,28411.8909090909
2024-06-09,01:18:40,465179,24414.828125
2024-06-09,01:19:00,465199,25618.0163934426
2024-06-09,01:19:20,465219,25214.1612903226
2024-06-09,01:19:40,465239,22998.2352941176
2024-06-09,01:20:00,465259,24441.84375
2024-06-09,01:20:20,465279,24839.6984126984
2024-06-09,01:20:40,465299,24830.9365079365
2024-06-09,01:21:00,465319,26515.813559322
2024-06-09,01:21:20,465339,23716.6060606061
2024-06-09,01:21:40,465359,26985.6724137931
2024-06-09,01:22:00,465379,25668.0491803279
2024-06-09,01:22:20,465399,24094.7076923077
2024-06-09,01:22:40,465419,23377.552238806
2024-06-09,01:23:00,465439,22060.8309859155
2024-06-09,01:23:20,465459,24476.171875
2024-06-09,01:23:40,465479,26553.0169491525
2024-06-09,01:24:00,465499,23394.0298507463
2024-06-09,01:24:20,465519,24878.0793650794
2024-06-09,01:24:40,465539,27484.1403508772
2024-06-09,01:25:00,465559,27981.8571428571
2024-06-09,01:25:20,465579,26127.4333333333
2024-06-09,01:25:40,465599,26576.406779661
2024-06-09,01:26:00,465619,26137.9833333333
2024-06-09,01:26:20,465639,27519.4912280702
2024-06-09,01:26:40,465659,28002.0535714286
2024-06-09,01:27:00,465679,27521.1578947368
2024-06-09,01:27:20,465699,30167.1538461538
2024-06-09,01:27:40,465719,26590.6610169492
2024-06-09,01:28:00,465739,30180.5
2024-06-09,01:28:20,465759,26155.7166666667
2024-06-09,01:28:40,465779,24919.7301587302
2024-06-09,01:29:00,465799,30196.8269230769
2024-06-09,01:29:20,465819,28546.4727272727
2024-06-09,01:29:40,465839,25748.131147541
2024-06-09,01:30:00,465859,28542.3090909091
2024-06-09,01:30:20,465879,28545.4363636364
2024-06-09,01:30:40,465899,29604.4150943396
2024-06-09,01:31:00,465919,28532.4909090909
2024-06-09,01:31:20,465939,29621.7735849057
2024-06-09,01:31:40,465959,30779.9411764706
2024-06-09,01:32:00,465979,29079
2024-06-09,01:32:20,465999,30799.9803921569
2024-06-09,01:32:40,466019,33416.1489361702
2024-06-09,01:33:00,466039,28559.5636363636
2024-06-09,01:33:20,466059,30800.431372549
2024-06-09,01:33:40,466079,31405.54
2024-06-09,01:34:00,466099,31412.8
2024-06-09,01:34:20,466119,32066.7346938775
2024-06-09,01:34:40,466139,30213.9230769231
2024-06-09,01:35:00,466159,31431.54
2024-06-09,01:35:20,466179,29660.4528301887
2024-06-09,01:35:40,466199,30826.9019607843
2024-06-09,01:36:00,466219,30821.0980392157
2024-06-09,01:36:20,466239,30819.137254902
2024-06-09,01:36:40,466259,34170.6956521739
2024-06-09,01:37:00,466279,32755.1041666667
2024-06-09,01:37:20,466299,32764.8333333333
2024-06-09,01:37:40,466319,32097.8571428571
2024-06-09,01:38:00,466339,30256.6730769231
2024-06-09,01:38:20,466359,30856.0588235294
2024-06-09,01:38:40,466379,30853.3921568627
2024-06-09,01:39:00,466399,30859.0980392157
2024-06-09,01:39:20,466419,31480.46
2024-06-09,01:39:40,466439,31485.28
2024-06-09,01:40:00,466459,32802.9791666667
2024-06-09,01:40:20,466479,32141.5714285714
2024-06-09,01:40:40,466499,32144.4489795918
2024-06-09,01:41:00,466519,30891.4509803922
2024-06-09,01:41:20,466539,33526.829787234
2024-06-09,01:41:40,466559,32151.8979591837
2024-06-09,01:42:00,466579,32157.8367346939
2024-06-09,01:42:20,466599,30905.7058823529
2024-06-09,01:42:40,466619,31524.26
2024-06-09,01:43:00,466639,32847
2024-06-09,01:43:20,466659,32847.25
2024-06-09,01:43:40,466679,34269.2608695652
2024-06-09,01:44:00,466699,30920.9215686274
2024-06-09,01:44:20,466719,31549.6
2024-06-09,01:44:40,466739,32185.1632653061
2024-06-09,01:45:00,466759,31548.66
2024-06-09,01:45:20,466779,32856.5625
2024-06-09,01:45:40,466799,34292.1086956522
2024-06-09,01:46:00,466819,35060.0666666667
2024-06-09,01:46:20,466839,33578.3404255319
2024-06-09,01:46:40,466859,35072.6444444444
2024-06-09,01:47:00,466879,35879.9318181818
2024-06-09,01:47:20,466899,36716.3023255814
2024-06-09,01:47:40,466919,33596.4893617021
2024-06-09,01:48:00,466939,33603.7234042553
2024-06-09,01:48:20,466959,32906.4375
2024-06-09,01:48:40,466979,32909.0625
2024-06-09,01:49:00,466999,32921.0625
2024-06-09,01:49:20,467019,31607.22
2024-06-09,01:49:40,467039,32257.2653061225
2024-06-09,01:50:00,467059,32940.6041666667
2024-06-09,01:50:20,467079,36771.1860465116
2024-06-09,01:50:40,467099,33649.7234042553
2024-06-09,01:51:00,467119,35949.3409090909
2024-06-09,01:51:20,467139,35157.4444444444
2024-06-09,01:51:40,467159,35148.7777777778
2024-06-09,01:52:00,467179,36777.7209302326
2024-06-09,01:52:20,467199,35943.3863636364
2024-06-09,01:52:40,467219,34388.7391304348
2024-06-09,01:53:00,467239,37673.4761904762
2024-06-09,01:53:20,467259,36811.1627906977
2024-06-09,01:53:40,467279,35178.9555555555
2024-06-09,01:54:00,467299,37689.7142857143
2024-06-09,01:54:20,467319,37685.0714285714
2024-06-09,01:54:40,467339,38612.8780487805
2024-06-09,01:55:00,467359,39585.9
2024-06-09,01:55:20,467379,37698.119047619
2024-06-09,01:55:40,467399,38057.512195122
2024-06-09,01:56:00,467419,38636.4146341463
2024-06-09,01:56:20,467439,37713.6190476191
2024-06-09,01:56:40,467459,38621.8536585366
2024-06-09,01:57:00,467479,36840.7441860465
2024-06-09,01:57:20,467499,38639.3902439024
2024-06-09,01:57:40,467519,39604.875
2024-06-09,01:58:00,467539,38650.0487804878
2024-06-09,01:58:20,467559,38661.7317073171
2024-06-09,01:58:40,467579,39631.55
2024-06-09,01:59:00,467599,40662.1538461538
2024-06-09,01:59:20,467619,39653.025
2024-06-09,01:59:40,467639,40665.6666666667
2024-06-09,02:00:00,467659,39654.35
2024-06-09,02:00:20,467679,38689.7073170732
2024-06-09,02:00:40,467699,39663.4
2024-06-09,02:01:00,467719,39678.3
2024-06-09,02:01:20,467739,40707.4358974359
2024-06-09,02:01:40,467759,36089.5227272727
2024-06-09,02:02:00,467779,39698.075
2024-06-09,02:02:20,467799,39703.175
2024-06-09,02:02:40,467819,41789.0263157895
2024-06-09,02:03:00,467839,42924.1891891892
2024-06-09,02:03:20,467859,40733.7179487179
2024-06-09,02:03:40,467879,39718.55
2024-06-09,02:04:00,467899,37841.4523809524
2024-06-09,02:04:20,467919,37837.7857142857
2024-06-09,02:04:40,467939,39736.7
2024-06-09,02:05:00,467959,36977.2093023256
2024-06-09,02:05:20,467979,37848.3333333333
2024-06-09,02:05:40,467999,38767.9756097561
2024-06-09,02:06:00,468019,35332.9111111111
2024-06-09,02:06:20,468039,37856.0476190476
2024-06-09,02:06:40,468059,33130.9583333333
2024-06-09,02:07:00,468079,36153.8181818182
2024-06-09,02:07:20,468099,36167.75
2024-06-09,02:07:40,468119,36172.1363636364
2024-06-09,02:08:00,468139,37907.3571428571
2024-06-09,02:08:20,468159,34617.8260869565
2024-06-09,02:08:40,468179,36196.2272727273
2024-06-09,02:09:00,468199,37926.2380952381
2024-06-09,02:09:20,468219,36199.2727272727
2024-06-09,02:09:40,468239,37043.6046511628
2024-06-09,02:10:00,468259,37931.9285714286
2024-06-09,02:10:20,468279,38859.7317073171
2024-06-09,02:10:40,468299,37047.5813953488
2024-06-09,02:11:00,468319,36214.9545454546
2024-06-09,02:11:20,468339,38870.3658536585
2024-06-09,02:11:40,468359,39845
2024-06-09,02:12:00,468379,36230.4772727273
2024-06-09,02:12:20,468399,37951.6666666667
2024-06-09,02:12:40,468419,39854.95
2024-06-09,02:13:00,468439,40878.7948717949
2024-06-09,02:13:20,468459,38898.2195121951
2024-06-09,02:13:40,468479,39877.35
2024-06-09,02:14:00,468499,36257.4318181818
2024-06-09,02:14:20,468519,37996.6904761905
2024-06-09,02:14:40,468539,37106.0465116279
2024-06-09,02:15:00,468559,44313.3055555555
2024-06-09,02:15:20,468579,38916.5609756097
2024-06-09,02:15:40,468599,39893.625
2024-06-09,02:16:00,468619,39899.55
2024-06-09,02:16:20,468639,39904.4
2024-06-09,02:16:40,468659,38943.9268292683
2024-06-09,02:17:00,468679,42022.5263157895
2024-06-09,02:17:20,468699,43170.1891891892
2024-06-09,02:17:40,468719,39931.525
2024-06-09,02:18:00,468739,43179.4594594595
2024-06-09,02:18:20,468759,44379.9722222222
2024-06-09,02:18:40,468779,42052.2105263158
2024-06-09,02:19:00,468799,44378.7222222222
2024-06-09,02:19:20,468819,40969.8974358974
2024-06-09,02:19:40,468839,40959.4102564103
2024-06-09,02:20:00,468859,39937.175
2024-06-09,02:20:20,468879,43188.7567567568
2024-06-09,02:20:40,468899,39951.05
2024-06-09,02:21:00,468919,43194.7027027027
2024-06-09,02:21:20,468939,42063.1578947368
2024-06-09,02:21:40,468959,43197.0810810811
2024-06-09,02:22:00,468979,39968.475
2024-06-09,02:22:20,468999,39003.2682926829
2024-06-09,02:22:40,469019,42087.5263157895
2024-06-09,02:23:00,469039,43230.4594594595
2024-06-09,02:23:20,469059,38088.0238095238
2024-06-09,02:23:40,469079,40001.275
2024-06-09,02:24:00,469099,41037.1794871795
2024-06-09,02:24:20,469119,41047.3333333333
2024-06-09,02:24:40,469139,38122.2380952381
2024-06-09,02:25:00,469159,37237.6976744186
2024-06-09,02:25:20,469179,36399.25
2024-06-09,02:25:40,469199,39062.7073170732
2024-06-09,02:26:00,469219,39066.8780487805
2024-06-09,02:26:20,469239,40057.675
2024-06-09,02:26:40,469259,39080.0487804878
2024-06-09,02:27:00,469279,38162.8571428571
2024-06-09,02:27:20,469299,39092.6585365854
2024-06-09,02:27:40,469319,36435.7727272727
2024-06-09,02:28:00,469339,37292.6511627907
2024-06-09,02:28:20,469359,37297.0930232558
2024-06-09,02:28:40,469379,33414.5208333334
2024-06-09,02:29:00,469399,39117.8780487805
2024-06-09,02:29:20,469419,39126.5609756098
2024-06-09,02:29:40,469439,39130.243902439
2024-06-09,02:30:00,469459,36474.4090909091
2024-06-09,02:30:20,469479,40114.625
2024-06-09,02:30:40,469499,39138.2195121951
2024-06-09,02:31:00,469519,39145.6829268293
2024-06-09,02:31:20,469539,39157.6097560976
2024-06-09,02:31:40,469559,41171.3076923077
2024-06-09,02:32:00,469579,39164
2024-06-09,02:32:20,469599,40149.35
2024-06-09,02:32:40,469619,38243.5238095238
2024-06-09,02:33:00,469639,40145.525
2024-06-09,02:33:20,469659,42244.1842105263
2024-06-09,02:33:40,469679,40132.3
2024-06-09,02:34:00,469699,40141.65
2024-06-09,02:34:20,469719,42259.2105263158
2024-06-09,02:34:40,469739,39179.1951219512
2024-06-09,02:35:00,469759,42286.6315789474
2024-06-09,02:35:20,469779,41211.5384615385
2024-06-09,02:35:40,469799,40185.425
2024-06-09,02:36:00,469819,41229.2307692308
2024-06-09,02:36:20,469839,42311.0789473684
2024-06-09,02:36:40,469859,39218.9756097561
2024-06-09,02:37:00,469879,43465.4054054054
2024-06-09,02:37:20,469899,42331.3684210526
2024-06-09,02:37:40,469919,38301.6666666667
2024-06-09,02:38:00,469939,41250.5384615385
2024-06-09,02:38:20,469959,38310.9285714286
2024-06-09,02:38:40,469979,44697.9166666667
2024-06-09,02:39:00,469999,45980.6857142857
2024-06-09,02:39:20,470019,43508.1621621622
2024-06-09,02:39:40,470039,39272.487804878
2024-06-09,02:40:00,470059,38340.3571428572
2024-06-09,02:40:20,470079,39281.5853658537
2024-06-09,02:40:40,470099,38352.5476190476
2024-06-09,02:41:00,470119,39299.243902439
2024-06-09,02:41:20,470139,43550.2162162162
2024-06-09,02:41:40,470159,40289.75
2024-06-09,02:42:00,470179,43547.5945945946
2024-06-09,02:42:20,470199,42411.9473684211
2024-06-09,02:42:40,470219,41315.6666666667
2024-06-09,02:43:00,470239,39312.9756097561
2024-06-09,02:43:20,470259,42413.6315789474
2024-06-09,02:43:40,470279,42414.1842105263
2024-06-09,02:44:00,470299,42426.8684210526
2024-06-09,02:44:20,470319,41340.7692307692
2024-06-09,02:44:40,470339,43582.3243243243
2024-06-09,02:45:00,470359,42441.4736842105
2024-06-09,02:45:20,470379,42451.4210526316
2024-06-09,02:45:40,470399,41361.717948718
2024-06-09,02:46:00,470419,41373.6923076923
2024-06-09,02:46:20,470439,43618.8108108108
2024-06-09,02:46:40,470459,42478.7368421053
2024-06-09,02:47:00,470479,42482.5526315789
2024-06-09,02:47:20,470499,41395.4102564103
2024-06-09,02:47:40,470519,42493.3947368421
2024-06-09,02:48:00,470539,42502.2368421053
2024-06-09,02:48:20,470559,39403.8292682927
2024-06-09,02:48:40,470579,42506.1842105263
2024-06-09,02:49:00,470599,41413.3846153846
2024-06-09,02:49:20,470619,44871.6111111111
2024-06-09,02:49:40,470639,42520
2024-06-09,02:50:00,470659,43679.5135135135
2024-06-09,02:50:20,470679,43681
2024-06-09,02:50:40,470699,42534.5526315789
2024-06-09,02:51:00,470719,41453.4871794872
2024-06-09,02:51:20,470739,44916
2024-06-09,02:51:40,470759,42560.1315789474
2024-06-09,02:52:00,470779,40439.025
2024-06-09,02:52:20,470799,42576.5789473684
2024-06-09,02:52:40,470819,42578.5263157895
2024-06-09,02:53:00,470839,44956
2024-06-09,02:53:20,470859,42598.2631578947
2024-06-09,02:53:40,470879,39493.8536585366
2024-06-09,02:54:00,470899,43747.9459459459
2024-06-09,02:54:20,470919,41517.4358974359
2024-06-09,02:54:40,470939,41526.2564102564
2024-06-09,02:55:00,470959,43778.6486486486
2024-06-09,02:55:20,470979,43789.054054054
2024-06-09,02:55:40,470999,43803.972972973
2024-06-09,02:56:00,471019,41566.3846153846
2024-06-09,02:56:20,471039,41570.8205128205
2024-06-09,02:56:40,471059,43831.7027027027
2024-06-09,02:57:00,471079,45064.75
2024-06-09,02:57:20,471099,42687.5526315789
2024-06-09,02:57:40,471119,45049.75
2024-06-09,02:58:00,471139,47699.5
2024-06-09,02:58:20,471159,46323.8571428571
2024-06-09,02:58:40,471179,45050.6944444444
2024-06-09,02:59:00,471199,47704.6764705882
2024-06-09,02:59:20,471219,46346.5142857143
2024-06-09,02:59:40,471239,49154
2024-06-09,03:00:00,471259,49158.3333333333
2024-06-09,03:00:20,471279,40568.6
2024-06-09,03:00:40,471299,49181.4545454545
2024-06-09,03:01:00,109564,35318.1666666667
2024-06-09,03:01:20,471339,46365.2285714286
2024-06-09,03:01:40,471359,46376
2024-06-09,03:02:00,471379,45099.7777777778
2024-06-09,03:02:20,471399,43894.972972973
2024-06-09,03:02:40,471419,46404.8
2024-06-09,03:03:00,471439,45131.25
2024-06-09,03:03:20,471459,42767
2024-06-09,03:03:40,471479,46415.8571428571
2024-06-09,03:04:00,471499,42763.9210526316
2024-06-09,03:04:20,471519,46434.6571428571
2024-06-09,03:04:40,471539,45143.3055555555
2024-06-09,03:05:00,471559,45158.1666666667
2024-06-09,03:05:20,471579,42788.3684210526
2024-06-09,03:05:40,471599,49262.3636363636
2024-06-09,03:06:00,471619,49273.0303030303
2024-06-09,03:06:20,471639,46469.7714285714
2024-06-09,03:06:40,471659,46478.4
2024-06-09,03:07:00,471679,42805.0263157895
2024-06-09,03:07:20,471699,45193.5
2024-06-09,03:07:40,471719,42822.2368421053
2024-06-09,03:08:00,471739,42836.6052631579
2024-06-09,03:08:20,471759,45224.3888888889
2024-06-09,03:08:40,471779,45207.5555555556
2024-06-09,03:09:00,471799,43999.8648648649
2024-06-09,03:09:20,471819,46524.5428571429
2024-06-09,03:09:40,471839,45227.1666666667
2024-06-09,03:10:00,471859,47884.1176470588
2024-06-09,03:10:20,471879,46525.7714285714
2024-06-09,03:10:40,471899,45242
2024-06-09,03:11:00,471919,46543.4571428571
2024-06-09,03:11:20,471939,46540.6285714286
2024-06-09,03:11:40,471959,46528.0285714286
2024-06-09,03:12:00,471979,49359.303030303
2024-06-09,03:12:20,471999,49373.9393939394
2024-06-09,03:12:40,472019,45247.4722222222
2024-06-09,03:13:00,472039,47911.6470588235
2024-06-09,03:13:20,472059,50915.46875
2024-06-09,03:13:40,472079,47929.7647058824
2024-06-09,03:14:00,472099,47936.2647058823
2024-06-09,03:14:20,472119,46579.7142857143
2024-06-09,03:14:40,472139,47958.7647058824
2024-06-09,03:15:00,472159,49421.5151515152
2024-06-09,03:15:20,472179,49424.1212121212
2024-06-09,03:15:40,472199,46606.6
2024-06-09,03:16:00,472219,47985.1176470588
2024-06-09,03:16:20,472239,49450.9696969697
2024-06-09,03:16:40,472259,49456.0909090909
2024-06-09,03:17:00,472279,52651.8064516129
2024-06-09,03:17:20,472299,49474.1212121212
2024-06-09,03:17:40,472319,46640.4
2024-06-09,03:18:00,472339,49476.696969697
2024-06-09,03:18:20,472359,45366.5833333333
2024-06-09,03:18:40,472379,48037.2352941177
2024-06-09,03:19:00,472399,44150.5675675676
2024-06-09,03:19:20,472419,48054.3235294118
2024-06-09,03:19:40,472439,46690.4857142857
2024-06-09,03:20:00,472459,48061.2941176471
2024-06-09,03:20:20,472479,46699.9714285714
2024-06-09,03:20:40,472499,48077.8235294118
2024-06-09,03:21:00,472519,46699.6857142857
2024-06-09,03:21:20,472539,45415.1111111111
2024-06-09,03:21:40,472559,44194.6216216216
2024-06-09,03:22:00,472579,48083.3235294117
2024-06-09,03:22:20,472599,48095.2058823529
2024-06-09,03:22:40,472619,46727.0857142857
2024-06-09,03:23:00,472639,46739.5714285714
2024-06-09,03:23:20,472659,49577.6363636364
2024-06-09,03:23:40,472679,43059.1578947368
2024-06-09,03:24:00,472699,44231.027027027
2024-06-09,03:24:20,472719,45469
2024-06-09,03:24:40,472739,44231.2972972973
2024-06-09,03:25:00,472759,46769.4285714286
2024-06-09,03:25:20,472779,43089.8947368421
2024-06-09,03:25:40,472799,48160.7941176471
2024-06-09,03:26:00,472819,43102.4736842105
2024-06-09,03:26:20,472839,43115.5526315789
2024-06-09,03:26:40,472859,40964.55
2024-06-09,03:27:00,472879,39978.3414634146
2024-06-09,03:27:20,472899,39037.2380952381
2024-06-09,03:27:40,472919,43140.7631578947
2024-06-09,03:28:00,472939,42048.1538461539
2024-06-09,03:28:20,472959,41008.925
2024-06-09,03:28:40,472979,38152.4418604651
2024-06-09,03:29:00,472999,43152
2024-06-09,03:29:20,473019,45558.75
2024-06-09,03:29:40,473039,44329.9189189189
2024-06-09,03:30:00,473059,45572.7777777778
2024-06-09,03:30:20,473079,44355.0540540541
2024-06-09,03:30:40,473099,42077.2307692308
2024-06-09,03:31:00,473119,42090.4358974359
2024-06-09,03:31:20,246208,21100.2666666667
2024-06-09,03:31:40,473159,45604.6388888889
2024-06-09,03:32:00,473179,49733
2024-06-09,03:32:20,473199,44365.2162162162
2024-06-09,03:32:40,473219,43203.5
2024-06-09,03:33:00,473239,46898.4
2024-06-09,03:33:20,473259,43208
2024-06-09,03:33:40,473279,44378.9189189189
2024-06-09,03:34:00,473299,43215.5
2024-06-09,03:34:20,473319,45618.4166666667
2024-06-09,03:34:40,473339,41071.725
2024-06-09,03:35:00,473359,39358.9512195122
2024-06-09,03:35:20,473379,37351.5909090909
2024-06-09,03:35:40,473399,42130.1282051282
2024-06-09,03:36:00,473419,44403.5135135135
2024-06-09,03:36:20,473439,42137.1025641026
2024-06-09,03:36:40,473459,42132.3076923077
2024-06-09,03:37:00,473479,40089.6097560976
2024-06-09,03:37:20,473499,42152.7435897436
2024-06-09,03:37:40,473519,40100.7073170732
2024-06-09,03:38:00,473539,40109.4146341463
2024-06-09,03:38:20,473559,38251.7674418605
2024-06-09,03:38:40,473579,39171.3809523809
2024-06-09,03:39:00,473599,38269.2325581395
2024-06-09,03:39:20,473619,38275.8837209302
2024-06-09,03:39:40,473639,39195.0714285714
2024-06-09,03:40:00,473659,37422.3181818182
