"hour_pacific","Max","Average"
19:08:20,259707,7843.66857142857
19:08:40,259727,8404.12040816327
19:09:00,259747,8119.22879684418
19:09:20,259767,8543.94605809129
19:09:40,259787,8492.5649484536
19:10:00,259807,7270.67667844523
19:10:20,259827,8406.23456790124
19:10:40,259847,8280.74245472837
19:11:00,259867,7778.75236294897
19:11:20,259887,7653.83085501859
19:11:40,259907,9289.54176072235
19:12:00,259927,7697.26168224299
19:12:20,259947,7340.8431372549
19:12:40,259967,7970.53191489362
19:13:00,259987,7237.44543828265
19:13:20,260007,7749.51538461539
19:13:40,260027,8627.94029850746
19:14:00,260047,7716.5430210325
19:14:20,260067,7564.43820224719
19:14:40,260087,8181.24543610548
19:15:00,260107,7954.15187376726
19:15:20,260127,7102.97711267606
19:15:40,260147,8454.58280922432
19:16:00,260167,7561.71482176361
19:16:20,260187,7734.92720306514
19:16:40,260207,8784.29653679654
19:17:00,260227,7623.1061452514
19:17:20,260247,7246.03716814159
19:17:40,260267,7978.16959064328
19:18:00,260287,8285.67206477732
19:18:20,260307,7814.73282442747
19:18:40,260327,8109.41386138614
19:19:00,260347,7462.26199261992
19:19:20,260367,7339.34003656307
19:19:40,260387,8119.94747474747
19:20:00,260407,7709.40340909091
19:20:20,260427,7432.86131386861
19:20:40,260447,7683.48113207547
19:21:00,260467,8325.26789366054
19:21:20,260487,7761.69523809524
19:21:40,260507,8989.11258278146
19:22:00,260527,8778.55965292841
19:22:20,260547,6860.11844331642
19:22:40,260567,8084.08383233533
19:23:00,260587,7507.43830570903
19:23:20,260607,7477.79816513762
19:23:40,260627,8019.67519685039
19:24:00,260647,7410.75272727272
19:24:20,260667,7412.74181818181
19:24:40,260687,8723.87580299786
19:25:00,260707,8128.10240963855
19:25:20,260727,7532.9721189591
19:25:40,260747,8939.90949227373
19:26:00,260767,8977.98447893569
19:26:20,260787,8389.91304347827
19:26:40,260807,7254.8336314848
19:27:00,260827,7679.0303030303
19:27:20,260847,7555.29422718808
19:27:40,260867,8571.57716701903
19:28:00,260887,7161.84436493739
19:28:20,260907,7366.79044117647
19:28:40,260927,7775.60970873786
19:29:00,260947,7999.28007889546
19:29:20,260967,7512.37962962963
19:29:40,260987,7402.62226277371
19:30:00,261007,8412.1887966805
19:30:20,261027,7897.68093385214
19:30:40,261047,8611.57112526539
19:31:00,261067,8722.61720430108
19:31:20,261087,8001.77712031559
19:31:40,261107,8651.92324093816
19:32:00,261127,7802.33268858801
19:32:20,261147,8484.56631578947
19:32:40,261167,8327.30371900826
19:33:00,261187,8398.38125
19:33:20,261207,8162.15182186235
19:33:40,261227,9160.75454545454
19:34:00,261247,8646.47424892704
19:34:20,261267,8594.88272921109
19:34:40,261287,8380.50727650727
19:35:00,261307,8822.14442013129
19:35:20,261327,8338.23553719008
19:35:40,261347,8583.34042553192
19:36:00,261367,9127.6923076923
19:36:20,261387,9362.86542923434
19:36:40,261407,8173.16801619433
19:37:00,261427,7619.55283018867
19:37:20,261447,8739.48701298701
19:37:40,261467,9915.64127764128
19:38:00,261487,8380.81419624217
19:38:20,261507,8114.46262626263
19:38:40,261527,9398.50819672131
19:39:00,261547,9250.99308755761
19:39:20,261567,8450.56
19:39:40,261587,9901.75061728395
19:40:00,261607,8414.40416666666
19:40:20,261627,8065.87025948103
19:40:40,261647,8666.12017167381
19:41:00,261667,8402.28690228689
19:41:20,261687,8789.15869565217
19:41:40,261707,9465.73770491803
19:42:00,261727,8804.3935483871
19:42:20,261747,7924.41392649904
19:42:40,261767,8864.57575757575
19:43:00,261787,8309.87551020409
19:43:20,261807,8245.02429149797
19:43:40,261827,8648.37154989384
19:44:00,261847,9089.0576496674
19:44:20,261867,8762.9188034188
19:44:40,261887,9380.38215102975
19:45:00,261907,9023.62749445678
19:45:20,261927,7904.62015503876
19:45:40,261947,9135.69506726458
19:46:00,261967,8708.90967741936
19:46:20,261987,8202.11538461538
19:46:40,262007,9484.37236533958
19:47:00,262027,8921.36563876652
19:47:20,262047,9222.89293849659
19:47:40,262067,9225.69248291572
19:48:00,262087,8303.5143442623
19:48:20,262107,8286.8036809816
19:48:40,262127,8106.296
19:49:00,262147,8138.30522088354
19:49:20,262167,8012.85177865612
19:49:40,262187,8889.79385964913
19:50:00,262207,8142.61077844311
19:50:20,262227,8111.71371769384
19:50:40,262247,8661.67940552018
19:51:00,262267,9603.5971563981
19:51:20,262287,8504.81132075471
19:51:40,262307,8633.94468085106
19:52:00,262327,9093.81514476614
19:52:20,262347,8252.72727272727
19:52:40,262367,8918.69868995633
19:53:00,262387,8615.84905660377
19:53:20,262407,8405.39059304704
19:53:40,262427,8561.90000000001
19:54:00,262447,8069.4008016032
19:54:20,262467,8550.94947368422
19:54:40,262487,8986.05752212389
19:55:00,262507,8495.73794549266
19:55:20,262527,9316.78211009174
19:55:40,262547,9152.17567567568
19:56:00,262567,8377.50414937758
19:56:20,262587,8246.17959183674
19:56:40,262607,8128.12323232323
19:57:00,262627,8297.31404958678
19:57:20,262647,8904.44789356985
19:57:40,262667,8711.1453362256
19:58:00,262687,9329.84757505774
19:58:20,262707,8474.90566037736
19:58:40,262727,9291.45977011494
19:59:00,262747,9118.06726457399
19:59:20,262767,8999.49115044247
19:59:40,262787,9247.76590909091
20:00:00,262807,8661.5085106383
20:00:20,262827,8573.87578947369
20:00:40,262847,9293.43835616438
20:01:00,262867,8793.74678111588
20:01:20,262887,10040.5294117647
20:01:40,262907,9990.81219512195
20:02:00,262927,8874.1917211329
20:02:20,262947,8744.98283261802
20:02:40,262967,10031.0221674877
20:03:00,262987,9112.93111111111
20:03:20,263007,8934.78867102396
20:03:40,263027,9512.25986078886
20:04:00,263047,8367.38603696099
20:04:20,263067,8785.27370689654
20:04:40,263087,9941.61463414633
20:05:00,263107,9910.32266009852
20:05:20,263127,8927.34368070953
20:05:40,263147,9720.33574879227
20:06:00,263167,10408.3598971722
20:06:20,263187,8393.30641821946
20:06:40,263207,9061.51230425056
20:07:00,263227,9418.91860465116
20:07:20,263247,8947.9183222958
20:07:40,263267,9402.05104408353
20:08:00,263287,10483.8098958333
20:08:20,263307,9137.46712018141
20:08:40,263327,8818.7658643326
20:09:00,263347,9832
20:09:20,263367,8844.63956043956
20:09:40,263387,8768.78213507625
20:10:00,263407,9469.55529411764
20:10:20,263427,8514.20718816068
20:10:40,263447,9766.74757281554
20:11:00,263467,9132.42237442922
20:11:20,263487,9414.63764705882
20:11:40,263507,9462.11583924351
20:12:00,263527,8971.2583518931
20:12:20,263547,8362.9398340249
20:12:40,263567,9776.97572815535
20:13:00,263587,8146.9718875502
20:13:20,263607,8383.58057851239
20:13:40,263627,10034.6410891089
20:14:00,263647,9481.75529411765
20:14:20,263667,8654.07939914163
20:14:40,263687,9786.45631067961
20:15:00,263707,9163.60681818182
20:15:20,263727,9207.96803652968
20:15:40,263747,10498.5286458333
20:16:00,263767,9603.74047619047
20:16:20,263787,8953.02444444445
20:16:40,263807,9959.61975308642
20:17:00,263827,9362.91183294664
20:17:20,263847,8717.32613390929
20:17:40,263867,9472.28403755868
20:18:00,263887,8302.38065843621
20:18:20,263907,8819.97598253276
20:18:40,263927,10443.4663212435
20:19:00,263947,9458.19203747072
20:19:20,263967,9688.16306954437
20:19:40,263987,9756.01932367149
20:20:00,264007,8601.85957446808
20:20:20,264027,9649.09546539379
20:20:40,264047,10008.4133663366
20:21:00,264067,9128.47309417041
20:21:20,264087,8932.41666666667
20:21:40,264107,10252.5264483627
20:22:00,264127,9207.54421768707
20:22:20,264147,9578.15529411764
20:22:40,264167,9875.1213592233
20:23:00,264187,8993.04474272931
20:23:20,264207,8878.31346578367
20:23:40,264227,10808.938172043
20:24:00,264247,8804.96696035243
20:24:20,264267,8862.82926829268
20:24:40,264287,9447.15839243499
20:25:00,264307,8492.14556962025
20:25:20,264327,9295.03002309468
20:25:40,264347,9673.7451923077
20:26:00,264367,10152.0050761421
20:26:20,264387,9416.8305882353
20:26:40,264407,9601.90407673861
20:27:00,264427,9372.38372093024
20:27:20,264447,8710.74514038877
20:27:40,264467,10155.2443324937
20:28:00,264487,8967.23713646533
20:28:20,264507,9302.05813953488
20:28:40,264527,10047.1353383459
20:29:00,264547,8375.24634655532
20:29:20,264567,9262.04849884527
20:29:40,264587,10228.9846938776
20:30:00,264607,9308.97215777262
20:30:20,264627,9662.57108433735
20:30:40,264647,10441.78125
20:31:00,264667,9116.66742081447
20:31:20,264687,9016.58612975392
20:31:40,264707,9806.41605839416
20:32:00,264727,9504.92688679245
20:32:20,264747,9977.29950495049
20:32:40,264767,9446.69320843091
20:33:00,264787,9228.4233409611
20:33:20,264807,9022.51901565995
20:33:40,264827,10951.0760869565
20:34:00,264847,9270.98160919539
20:34:20,264867,9448.50351288056
20:34:40,264887,10064.4014962594
20:35:00,264907,9987.99504950495
20:35:20,264927,10106.4135338346
20:35:40,264947,9318.89376443418
20:36:00,264967,9358.45011600929
20:36:20,264987,9837.12926829269
20:36:40,265007,10785.9010695187
20:37:00,265027,9255.44266055046
20:37:20,265047,9562.64454976303
20:37:40,265067,10376.9768637532
20:38:00,265087,9870.99266503667
20:38:20,265107,10459.2642487047
20:38:40,265127,10274.6208651399
20:39:00,265147,8822.60219780221
20:39:20,265167,10102.1460957179
20:39:40,265187,10715.5588235294
20:40:00,265207,9900.3012345679
20:40:20,265227,8740.73202614379
20:40:40,265247,10080.3793969849
20:41:00,265267,9525.91366906475
20:41:20,265287,9310.81438515081
20:41:40,265307,10586.0211081794
20:42:00,265327,9737.11893203884
20:42:20,265347,10390.2772020725
20:42:40,265367,10367.5219638243
20:43:00,265387,9473.98812351544
20:43:20,265407,10278.7680412371
20:43:40,265427,11760.5014749263
20:44:00,265447,9440.36406619386
20:44:20,265467,9901.93333333334
20:44:40,265487,10514.057591623
20:45:00,265507,9451.75529411765
20:45:20,265527,9410.17798594847
20:45:40,265547,9972.90074441688
20:46:00,265567,9510.25
20:46:20,265587,9739.49512195122
20:46:40,265607,10425.4255874674
20:47:00,265627,10947.0435967302
20:47:20,265647,10123.3047858942
20:47:40,265667,10550.5275590551
20:48:00,265687,10479.481865285
20:48:20,265707,9612.96674584324
20:48:40,265727,9284.94036697249
20:49:00,265747,10485.8186528497
20:49:20,265767,9270.5881006865
20:49:40,265787,11089.2054794521
20:50:00,265807,10614.2163588391
20:50:20,265827,10558.7690288714
20:50:40,265847,9891.16461916462
20:51:00,265867,9385.96037296038
20:51:20,265887,8893.1412803532
20:51:40,265907,10459.2051948052
20:52:00,265927,10512.7362924282
20:52:20,265947,9680.86778846154
20:52:40,265967,10680.2917771883
20:53:00,265987,10487.0182291667
20:53:20,266007,10277.875
20:53:40,266027,10603.1947368421
20:54:00,266047,10466.374025974
20:54:20,266067,10078.1025
20:54:40,266087,10893.3702702703
20:55:00,266107,9856.8435207824
20:55:20,266127,10235.5634517766
20:55:40,266147,11516.4285714286
20:56:00,266167,9635.08173076922
20:56:20,266187,9923.51980198019
20:56:40,266207,10575.4802110818
20:57:00,266227,11058.2611111111
20:57:20,266247,9810.70197044334
20:57:40,266267,10372.6484375
20:58:00,266287,10840.3064516129
20:58:20,266307,10214.0076335878
20:58:40,266327,11698.6005830904
20:59:00,266347,10635.16
20:59:20,266367,9710.36496350365
20:59:40,266387,10584.9602122016
21:00:00,266407,12703.0031847134
21:00:20,266427,10006.8070175439
21:00:40,266447,11948.4101796407
21:01:00,266467,10916.4375
21:01:20,266487,10465.3177083333
21:01:40,266507,11609.6936416185
21:02:00,266527,11084.6117318436
21:02:20,266547,9526.9592326139
21:02:40,266567,10264.7338501292
21:03:00,266587,12145.5744680851
21:03:20,266607,10549.5751978892
21:03:40,266627,10663.3866666667
21:04:00,266647,12038.7121212121
21:04:20,266667,10018.556675063
21:04:40,266687,10300.207253886
21:05:00,266707,11116.425
21:05:20,266727,10707.1554959786
21:05:40,266747,10960.0904109589
21:06:00,266767,11467.0512820513
21:06:20,266787,10682.0557029178
21:06:40,266807,10277.7270408163
21:07:00,266827,10203.0227848101
21:07:20,266847,10309.1585677749
21:07:40,266867,10525.3054830287
21:08:00,266887,10385.018134715
21:08:20,266907,9435.86588235294
21:08:40,266927,11253.1797752809
21:09:00,266947,11009.3379120879
21:09:20,266967,10094.6347607053
21:09:40,266987,11959.0925373134
21:10:00,267007,10494.7460732984
21:10:20,267027,9786.10731707316
21:10:40,267047,10724.7139037433
21:11:00,267067,11237.6218487395
21:11:20,267087,10788.2607526882
21:11:40,267107,10559.1184210526
21:12:00,267127,10291.3384615385
21:12:20,267147,10295.9666666667
21:12:40,267167,11807.3441176471
21:13:00,267187,10339.1994884911
21:13:20,267207,10725.3713527851
21:13:40,267227,12028.6101190476
21:14:00,267247,10549.1023622047
21:14:20,267267,10747.4839572192
21:14:40,267287,12154.4268656716
21:15:00,267307,11314.8470254958
21:15:20,267327,10682.9265091864
21:15:40,267347,12248.5090361446
21:16:00,267367,11200.8374655647
21:16:20,267387,10752.5873015873
21:16:40,267407,12357.0945121951
21:17:00,267427,12168.9189189189
21:17:20,267447,12648.05625
21:17:40,267467,13128.1980519481
21:18:00,267487,11514.9230769231
21:18:20,267507,10724.6816976127
21:18:40,267527,14030.8993055556
21:19:00,267547,12031.5208333333
21:19:20,267567,10989.3586956522
21:19:40,267587,13301.9177631579
21:20:00,267607,11795.8862973761
21:20:20,267627,13007.8199356913
21:20:40,267647,12803.1803797468
21:21:00,267667,11698.8323699422
21:21:20,267687,11833.6988304094
21:21:40,267707,12932.4760383387
21:22:00,267727,12051.5744047619
21:22:20,267747,10832.1016042781
21:22:40,267767,12391.4403669725
21:23:00,267787,11851.3099415205
21:23:20,267807,10810.8746666667
21:23:40,267827,12436.6319018405
21:24:00,267847,10729.873015873
21:24:20,267867,10294.4746192893
21:24:40,267887,12329.2948328267
21:25:00,267907,10674.9841688654
21:25:20,267927,10737.5423280423
21:25:40,267947,12640.2274143302
21:26:00,267967,10518.8886010363
21:26:20,267987,11003.6531165312
21:26:40,268007,13139.074433657
21:27:00,268027,12961.7444089457
21:27:20,268047,10915.7150537634
21:27:40,268067,13262.908496732
21:28:00,268087,12378.8303030303
21:28:20,268107,11284.7513812155
21:28:40,268127,11917.0874635569
21:29:00,268147,11316.7242339833
21:29:20,268167,11604.3857142857
21:29:40,268187,13177.262987013
21:30:00,268207,11065.3269754768
21:30:20,268227,11570.1396011396
21:30:40,268247,12196.8288288288
21:31:00,268267,11445.7690140845
21:31:20,268287,11161.4532967033
21:31:40,268307,12731.1912225705
21:32:00,268327,11134.9753424658
21:32:20,268347,10613.318537859
21:32:40,268367,11106.5273224044
21:33:00,268387,12546.4043209877
21:33:20,268407,11745.3728323699
21:33:40,268427,12543.2438271605
21:34:00,268447,11322.5710306407
21:34:20,268467,11952.6823529412
21:34:40,268487,11922.0674486804
21:35:00,268507,11619.1257142857
21:35:20,268527,12356.0030395137
21:35:40,268547,13967.1958762887
21:36:00,268567,11655.1862464183
21:36:20,268587,11208.2920110193
21:36:40,268607,12444.3486238532
21:37:00,268627,12675.230529595
21:37:20,268647,12791.3144654088
21:37:40,268667,12958.6942675159
21:38:00,268687,11153.0547945205
21:38:20,268707,12566.1049382716
21:38:40,268727,13391.7006578947
21:39:00,268747,11876.1623188406
21:39:20,268767,11842.9479768786
21:39:40,268787,11327.2016574586
21:40:00,268807,11937.9821958457
21:40:20,268827,13048.7115384615
21:40:40,268847,13393.5888157895
21:41:00,268867,11802.2361516035
21:41:20,268887,11618.0747126437
21:41:40,268907,14282.7703180212
21:42:00,268927,12675.2601880878
21:42:20,268947,12221.5045317221
21:42:40,268967,13088.8511326861
21:43:00,268987,12365.7737003058
21:43:20,269007,12600.2990654206
21:43:40,269027,13801.747440273
21:44:00,269047,11466.7183098592
21:44:20,269067,12153.7850746269
21:44:40,269087,12964.0286624204
21:45:00,269107,14142.5419580419
21:45:20,269127,11831.649122807
21:45:40,269147,13309.9407894737
21:46:00,269167,12928.4185303514
21:46:20,269187,12531.5851393189
21:46:40,269207,12383.4862385321
21:47:00,269227,13490.4105960265
21:47:20,269247,12654.3167701863
21:47:40,269267,13022.5654952077
21:48:00,269287,11848.4122807018
21:48:20,269307,11923.2323529412
21:48:40,269327,12951.1054313099
21:49:00,269347,11856.2382352941
21:49:20,269367,12473.9694189602
21:49:40,269387,11932.5789473684
21:50:00,269407,13377.0264026403
21:50:20,269427,12556.3808049536
21:50:40,269447,13301.3606557377
21:51:00,269467,11621.2391930836
21:51:20,269487,12926.8108974359
21:51:40,269507,12647.0721003135
21:52:00,269527,12004.5654761905
21:52:20,269547,11797.6959064328
21:52:40,269567,11535.4914285714
21:53:00,269587,12154.8393939394
21:53:20,269607,12490.3738317757
21:53:40,269627,12729.9206349206
21:54:00,269647,12613.1037735849
21:54:20,269667,12081.7801204819
21:54:40,269687,13734.352739726
21:55:00,269707,12419.5443425076
21:55:20,269727,12230.5391566265
21:55:40,269747,13016.4134615385
21:56:00,269767,13998.3793103448
21:56:20,269787,13186.5519480519
21:56:40,269807,12277.3111782477
21:57:00,269827,13913.3150684931
21:57:20,269847,12204.5765765766
21:57:40,269867,13367.9046052632
21:58:00,269887,13458.0894039735
21:58:20,269907,12430.1692307692
21:58:40,269927,12990.1961414791
21:59:00,269947,12868.6487341772
21:59:20,269967,13377.125
21:59:40,269987,14571.8458781362
22:00:00,270007,13121.7161290323
22:00:20,270027,13742.2060810811
22:00:40,270047,12637.6242236025
22:01:00,270067,13341.2360655738
22:01:20,270087,13520.5448504983
22:01:40,270107,14480.0355871886
22:02:00,270127,12720.721875
22:02:20,270147,12603.3405572755
22:02:40,270167,13134.6483870968
22:03:00,270187,13613.9030100334
22:03:20,270207,12606.2786377709
22:03:40,270227,14135.8333333333
22:04:00,270247,13709.3164983165
22:04:20,270267,13995.4914089347
22:04:40,270287,13528.4285714286
22:05:00,270307,14044.7482758621
22:05:20,270327,14093.4221453287
22:05:40,270347,14097.9861591696
22:06:00,270367,13060.5870967742
22:06:20,270387,12500.2314814815
22:06:40,270407,13872.2397260274
22:07:00,270427,14112.2891986063
22:07:20,270447,14105.486013986
22:07:40,270467,14068.8368055556
22:08:00,270487,13920.1228668942
22:08:20,270507,13640.0535117057
22:08:40,270527,15507.63878327
22:09:00,270547,13508.5231788079
22:09:20,270567,13644.8929765886
22:09:40,270587,14467.5390070922
22:10:00,270607,13563.0769230769
22:10:20,270627,14180.8951048951
22:10:40,270647,15362.8674242424
22:11:00,270667,14854.8534798535
22:11:20,270687,14184.7237762238
22:11:40,270707,13849.1638225256
22:12:00,270727,14916.8198529412
22:12:20,270747,13805.4319727891
22:12:40,270767,14096.1701388889
22:13:00,270787,14884.3837638376
22:13:20,270807,14156.150877193
22:13:40,270827,16008.0079365079
22:14:00,270847,15032.3962962963
22:14:20,270867,14348.5406360424
22:14:40,270887,14556.7598566308
22:15:00,270907,15383.4772727273
22:15:20,270927,14713.4130434783
22:15:40,270947,15330.0943396226
22:16:00,270967,15156.0858208955
22:16:20,270987,14355.4770318021
22:16:40,271007,15686.4633204633
22:17:00,271027,15993.562992126
22:17:20,271047,16159.6814516129
22:17:40,271067,14068.8685121107
22:18:00,271087,14166.9442508711
22:18:20,271107,13739.9425675676
22:18:40,271127,15465.1863117871
22:19:00,271147,14427.2517730496
22:19:20,271167,14077.9792387543
22:19:40,271187,16671.4016393443
22:20:00,271207,14481.8291814947
22:20:20,271227,14279.2280701754
22:20:40,271247,15243.7865168539
22:21:00,271267,14284.6947368421
22:21:20,271287,16893.2863070539
22:21:40,271307,14547.8964285714
22:22:00,271327,15028.5682656827
22:22:20,271347,15756.2901960784
22:22:40,271367,14888.6838235294
22:23:00,271387,15247.802238806
22:23:20,271407,15350.7865168539
22:23:40,271427,15531.6287878788
22:24:00,271447,16105.5019762846
22:24:20,271467,15381.9698113208
22:24:40,271487,15159.1747211896
22:25:00,271507,16304.052
22:25:20,271527,15862.1945525292
22:25:40,271547,15743.7567567568
22:26:00,271567,16917.4024896266
22:26:20,271587,15273.8127340824
22:26:40,271607,15700.5791505792
22:27:00,271627,17372.8162393162
22:27:20,271647,14686.5090252708
22:27:40,271667,17166.3333333333
22:28:00,271687,16436.3821138211
22:28:20,271707,16115.7569721116
22:28:40,271727,16445.7520325203
22:29:00,271747,15023.184501845
22:29:20,271767,14976.9889705882
22:29:40,271787,15608.3218390805
22:30:00,271807,15033.9409594096
22:30:20,271827,15980.8078431373
22:30:40,271847,18953.1348837209
22:31:00,271867,17448.5905172414
22:31:20,271887,16131.796812749
22:31:40,271907,17997.2088888889
22:32:00,271927,16945.3974895397
22:32:20,271947,16402.1457489878
22:32:40,271967,16471.487804878
22:33:00,271987,16883.0375
22:33:20,272007,15893.7490196078
22:33:40,272027,17323.5811965812
22:34:00,272047,16151.7370517928
22:34:20,272067,16549.6612244898
22:34:40,272087,15723.6976744186
22:35:00,272107,16791.0248962656
22:35:20,272127,16161.374501992
22:35:40,272147,15973.9921259843
22:36:00,272167,17774.3684210526
22:36:20,272187,16951.2677824268
22:36:40,272207,16905.0334728033
22:37:00,272227,16420.2926829268
22:37:20,272247,17637.384279476
22:37:40,272267,17563.7956521739
22:38:00,272287,16765.5477178423
22:38:20,272307,16699.4090909091
22:38:40,272327,18208.972972973
22:39:00,272347,17498.0476190476
22:39:20,272367,16434.9512195122
22:39:40,272387,17355.313304721
22:40:00,272407,17351.9270386266
22:40:20,272427,16919.9832635983
22:40:40,272447,18055.6607142857
22:41:00,272467,17434.3879310345
22:41:20,272487,17065.4008438819
22:41:40,272507,18136.0313901345
22:42:00,272527,19020.7943925234
22:42:20,272547,17178.6286919831
22:42:40,272567,18669.0183486239
22:43:00,272587,17818.3039647577
22:43:20,272607,18556.1926605505
22:43:40,272627,17671.5152838428
22:44:00,272647,18066.2098214286
22:44:20,272667,18315.0180995475
22:44:40,272687,17834.9647577092
22:45:00,272707,18104.1511111111
22:45:20,272727,18026.314159292
22:45:40,272747,18112.2488888889
22:46:00,272767,17383.9270386266
22:46:20,272787,16742.2231404959
22:46:40,272807,18672.0184331797
22:47:00,272827,19481.2355769231
22:47:20,272847,16959.0794979079
22:47:40,272867,17938.5398230089
22:48:00,272887,18599.6009174312
22:48:20,272907,17179.3855932203
22:48:40,272927,18266.9369369369
22:49:00,272947,17329.0085470086
22:49:20,272967,17182.75
22:49:40,272987,18353.5067873303
22:50:00,273007,18438.65
22:50:20,273027,17718.5589519651
22:50:40,273047,17570.0519480519
22:51:00,273067,19701.1019417476
22:51:20,273087,18118.9375
22:51:40,273107,18042.1688888889
22:52:00,273127,18996.0046511628
22:52:20,273147,17240.8396624473
22:52:40,273167,19454.280952381
22:53:00,273187,19996.6896551724
22:53:20,273207,18707.1013824885
22:53:40,273227,19332.1571428571
22:54:00,273247,18800.7824074074
22:54:20,273267,20401.391959799
22:54:40,273287,20004.9310344828
22:55:00,273307,20131.1921182266
22:55:20,273327,20744.1218274112
22:55:40,273347,19560.3684210526
22:56:00,273367,20209.1990049751
22:56:20,273387,19164.6745283019
22:56:40,273407,19634.7053140097
22:57:00,273427,19171.9056603774
22:57:20,273447,19085.5258215962
22:57:40,273467,21524.8085106383
22:58:00,273487,21509.2222222222
22:58:20,273507,20536.6262626263
22:58:40,273527,20329.305
22:59:00,273547,21065.5388601036
22:59:20,273567,19838.3609756098
22:59:40,273587,20755.7091836735
23:00:00,273607,20438.5527638191
23:00:20,273627,20041.8374384236
23:00:40,273647,20246.815920398
23:01:00,273667,19661.7777777778
23:01:20,273687,20868.9333333333
23:01:40,273707,21092.0051813472
23:02:00,273727,19673.0289855072
23:02:20,273747,20781.8214285714
23:02:40,273767,20682.2284263959
23:03:00,273787,19776.3640776699
23:03:20,273807,20478.1859296482
23:03:40,273827,24398.7664670659
23:04:00,273847,22154.597826087
23:04:20,273867,20786.1071428571
23:04:40,273887,20576.4898989899
23:05:00,273907,23683.023255814
23:05:20,273927,19976.7990196078
23:05:40,273947,19982.7990196078
23:06:00,273967,20180.5
23:06:20,273987,21015.4587628866
23:06:40,274007,21461.0842105263
23:07:00,274027,21808.0481283422
23:07:20,274047,20498.5427135678
23:07:40,274067,23306.9942857143
23:08:00,274087,20836.2639593909
23:08:20,274107,21272.0207253886
23:08:40,274127,21502.3403141361
23:09:00,491949,24067.552631579
23:09:20,488919,23806.875
23:09:40,274187,24731.3818181818
23:10:00,274207,21566.391959799
23:10:20,274227,21878.637755102
23:10:40,274247,23037.5
23:11:00,274267,23144.3513513514
23:11:20,274287,20778.2524271845
23:11:40,274307,23372.9726775956
23:12:00,274327,24008.4325842697
23:12:20,274347,21573.4898989899
23:12:40,274367,22003.7371134021
23:13:00,274387,22450.2263157895
23:13:20,274407,20650.1641791045
23:13:40,274427,21596.2604166667
23:14:00,274447,22340.7431693989
23:14:20,274467,22348.4590163934
23:14:40,274487,21529.9631578947
23:15:00,274507,23111.7740112994
23:15:20,274527,22116.5297297297
23:15:40,274547,23517.724137931
23:16:00,274567,20673.4393939394
23:16:20,274587,21548.4684210526
23:16:40,274607,22019.6989247312
23:17:00,274627,22628.5359116022
23:17:20,274647,20486.3
23:17:40,274667,23677.4450867052
23:18:00,274687,22267.5163043478
23:18:20,274707,21969.9569892473
23:18:40,274727,24842.5090909091
23:19:00,274747,22528.1428571429
23:19:20,274767,22410.4153005464
23:19:40,274787,24123.994117647
23:20:00,274807,22663.9116022099
23:20:20,274827,22591.8044692737
23:20:40,274847,23584.6436781609
23:21:00,274867,24576.6646706587
23:21:20,274887,22433.2677595628
23:21:40,274907,25030.3170731707
23:22:00,274927,24363.7738095238
23:22:20,274947,23528.2643678161
23:22:40,274967,24376.2023809524
23:23:00,274987,23676.710982659
23:23:20,275007,22886.9441340782
23:23:40,275027,28647.5734265734
23:24:00,275047,22191.1923076923
23:24:20,275067,24695.2831325301
23:24:40,275087,24850.6666666667
23:25:00,275107,24705.4156626506
23:25:20,275127,27714.8783783784
23:25:40,275147,24360.4759036145
23:26:00,275167,23283.7085714286
23:26:20,275187,25942.2292993631
23:26:40,275207,24252.0833333333
23:27:00,275227,24118.2705882353
23:27:20,275247,25009.1402439024
23:27:40,275267,26464.0387096774
23:28:00,275287,24732.2804878049
23:28:20,275307,25163.0864197531
23:28:40,275327,27007.9867549669
23:29:00,275347,24717.6666666667
23:29:20,275367,25020.4846625767
23:29:40,275387,29131.3857142857
23:30:00,275407,23314.7428571429
23:30:20,275427,23591.3352601156
23:30:40,275447,24698.6524390244
23:31:00,275467,23061.5762711864
23:31:20,275487,23465.9425287356
23:31:40,275507,25844.4620253165
23:32:00,275527,25059.2024539877
23:32:20,275547,24323.1071428571
23:32:40,275567,26198.9615384615
23:33:00,275587,24187.550295858
23:33:20,275607,25393.6645962733
23:33:40,275627,24634.6445783133
23:34:00,275647,25406.8322981367
23:34:20,275667,26050.821656051
23:34:40,275687,28407.8194444444
23:35:00,275707,25417.1180124224
23:35:20,275727,25736.3144654088
23:35:40,275747,28217.475862069
23:36:00,275767,24806.5272727273
23:36:20,275787,28037.1164383562
23:36:40,275807,25589.675
23:37:00,275827,26593.474025974
23:37:20,275847,26423.7548387097
23:37:40,275867,26773.0588235294
23:38:00,275887,25932.6329113924
23:38:20,275907,25303.0679012346
23:38:40,275927,25625.24375
23:39:00,275947,26116.2101910828
23:39:20,275967,24708.6204819277
23:39:40,275987,26295.4487179487
23:40:00,276007,27718.304054054
23:40:20,276027,25486.9813664596
23:40:40,276047,26822.8562091503
23:41:00,276067,24879.4424242424
23:41:20,276087,26659.538961039
23:41:40,276107,28513.8263888889
23:42:00,276127,27745.8378378378
23:42:20,276147,25997.4493670886
23:42:40,276167,27388.2866666667
23:43:00,276187,30266.3555555555
23:43:20,276207,26008.8227848101
23:43:40,276227,27767.4527027027
23:44:00,276247,26866.7516339869
23:44:20,276267,27411.6
